instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
359,14,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836
360,14,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537
361,14,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836
362,14,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985
363,14,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537
364,14,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537
365,14,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239
366,14,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537
367,14,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642
368,14,1,0,1,19,0,0,0,1,0.18,0.1969999999999999,0.47,0.1343
369,14,1,0,1,20,0,0,0,1,0.18,0.1969999999999999,0.47,0.1642
370,14,1,0,1,21,0,0,0,1,0.18,0.1969999999999999,0.51,0.1642
371,14,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343
372,14,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045
373,16,1,0,1,0,1,1,0,2,0.2,0.1969999999999999,0.47,0.2239
374,16,1,0,1,1,1,1,0,2,0.2,0.1969999999999999,0.44,0.1939999999999999
375,16,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537
376,16,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.1939999999999999
377,16,1,0,1,4,1,1,0,2,0.18,0.1969999999999999,0.43,0.1343
378,16,1,0,1,5,1,1,0,2,0.18,0.1969999999999999,0.43,0.1642
379,16,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.1939999999999999
380,16,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343
381,16,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239
382,16,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239
383,16,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537
384,16,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.1939999999999999
385,16,1,0,1,12,1,1,0,2,0.18,0.1969999999999999,0.47,0.1343
386,16,1,0,1,13,1,1,0,2,0.18,0.1969999999999999,0.47,0.1343
387,16,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045
388,16,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642
389,16,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642
390,16,1,0,1,17,1,1,0,1,0.2,0.1969999999999999,0.51,0.1939999999999999
391,16,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537
392,16,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.1939999999999999
393,16,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.1939999999999999
394,16,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.1939999999999999
395,16,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537
396,16,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836
397,18,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284
398,18,1,0,1,13,0,2,1,2,0.2,0.1969999999999999,0.86,0.2239
399,18,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642
400,18,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642
401,18,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.1939999999999999
402,18,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.1939999999999999
403,18,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642
404,18,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343
405,18,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0
406,18,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045
407,18,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896
408,18,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0
409,20,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0
410,20,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343
411,20,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343
412,20,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343
413,20,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896
414,20,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896
415,20,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045
416,20,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045
417,20,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045
418,20,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343
419,20,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896
420,20,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896
421,20,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836
422,20,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537
423,20,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836
424,20,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881
425,20,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284
426,20,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836
427,20,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179
428,20,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985
429,20,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179
430,20,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642
431,20,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627
432,24,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881
433,24,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0
434,24,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0
435,24,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642
436,24,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642
437,24,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239
438,24,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239
439,24,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239
440,24,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836
441,24,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239
442,24,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985
443,24,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642
444,24,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0
445,24,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045
446,24,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343
447,24,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.1939999999999999
448,24,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343
449,24,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045
450,24,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.1939999999999999
451,24,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284
452,24,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836
453,24,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537
454,24,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836
455,24,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284
456,26,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537
457,26,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537
458,26,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642
459,26,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985
460,26,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896
461,26,1,0,1,5,0,5,1,1,0.24,0.1969999999999999,0.6,0.4179
462,26,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537
463,26,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836
464,26,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284
465,26,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582
466,26,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627
467,26,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627
468,26,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821
469,26,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821
470,26,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224
471,26,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478
472,26,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582
473,26,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582
474,26,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537
475,26,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284
476,26,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179
477,26,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836
478,26,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881
479,26,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284
480,28,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537
481,28,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881
482,28,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537
483,28,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836
484,28,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985
485,28,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239
486,28,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836
487,28,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284
488,28,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537
489,28,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642
490,28,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343
491,28,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045
492,28,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0
493,28,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045
494,28,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0
495,28,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.1939999999999999
496,28,1,0,1,17,0,6,0,1,0.12,0.1969999999999999,0.28,0.0
497,28,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.1939999999999999
498,28,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343
499,28,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642
500,28,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896
501,28,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0
502,28,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045
503,30,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045
504,30,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045
505,30,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343
506,30,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343
507,30,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045
508,30,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045
509,30,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642
510,30,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642
511,30,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582
512,30,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881
513,30,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239
514,30,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627
515,30,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881
516,30,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582
517,30,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582
518,30,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284
519,30,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881
520,30,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537
521,30,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836
522,30,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537
523,30,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.1939999999999999
524,30,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.1939999999999999
525,30,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239
526,32,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.1939999999999999
527,32,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.1939999999999999
528,32,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537
529,32,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343
530,32,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343
531,32,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896
532,32,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0
533,32,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0
534,32,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0
535,32,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0
536,32,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343
537,32,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.1939999999999999
538,32,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239
539,32,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239
540,32,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642
541,32,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537
542,32,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537
543,32,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.1939999999999999
544,32,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642
545,32,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.1939999999999999
546,32,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642
547,32,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239
548,32,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537
549,34,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836
550,34,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642
551,34,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239
552,34,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045
553,34,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239
554,34,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045
555,34,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239
556,34,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343
557,34,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896
558,34,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045
559,34,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343
560,34,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896
561,34,1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343
562,34,1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0
563,34,1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0
564,34,1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0
565,34,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0
566,34,1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896
567,34,1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642
568,34,1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.1939999999999999
569,34,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.1939999999999999
570,34,1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642
571,34,1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642
572,36,1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343
573,36,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343
574,36,1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.1939999999999999
575,36,1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836
576,36,1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836
577,36,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985
578,36,1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985
579,36,1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985
580,36,1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836
581,36,1,0,1,11,0,3,1,3,0.22,0.1969999999999999,0.93,0.3284
582,36,1,0,1,12,0,3,1,3,0.22,0.1969999999999999,0.93,0.3284
583,36,1,0,1,13,0,3,1,3,0.22,0.1969999999999999,0.93,0.3284
584,36,1,0,1,14,0,3,1,3,0.22,0.1969999999999999,0.93,0.3582
585,36,1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627
586,36,1,0,1,16,0,3,1,4,0.22,0.1969999999999999,0.93,0.3284
587,36,1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582
588,38,1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.1939999999999999
589,38,1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045
590,38,1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896
591,38,1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896
592,38,1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896
593,38,1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896
594,38,1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896
595,38,1,0,1,23,0,4,1,1,0.18,0.1969999999999999,0.8,0.1642
596,40,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343
597,40,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343
598,40,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642
599,40,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045
600,40,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045
601,40,1,0,1,6,0,5,1,2,0.18,0.1969999999999999,0.8,0.1343
602,40,1,0,1,7,0,5,1,2,0.16,0.1969999999999999,0.86,0.0896
603,40,1,0,1,8,0,5,1,2,0.16,0.1969999999999999,0.86,0.0896
604,40,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896
605,40,1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045
606,40,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045
607,40,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045
608,40,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045
609,40,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0
610,40,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0
611,40,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0
612,40,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343
613,40,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.1939999999999999
614,40,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343
615,40,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.1939999999999999
616,40,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343
617,40,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582
618,40,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239
619,42,1,0,1,0,0,6,0,1,0.22,0.1969999999999999,0.64,0.3582
620,42,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.1939999999999999
621,42,1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642
622,42,1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343
623,42,1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045
624,42,1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343
625,42,1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045
626,42,1,0,1,8,0,6,0,1,0.18,0.1969999999999999,0.55,0.1642
627,42,1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896
628,42,1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045
629,42,1,0,1,11,0,6,0,2,0.18,0.1969999999999999,0.64,0.1343
630,42,1,0,1,12,0,6,0,2,0.2,0.1969999999999999,0.59,0.1939999999999999
631,42,1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642
632,42,1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343
633,42,1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537
634,42,1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642
635,42,1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0
636,42,1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343
637,42,1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537
638,42,1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896
639,42,1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896
640,42,1,0,1,22,0,6,0,1,0.16,0.1969999999999999,0.8,0.0896
641,42,1,0,1,23,0,6,0,1,0.16,0.1969999999999999,0.8,0.0896
642,46,1,0,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045
643,46,1,0,1,1,0,0,0,1,0.14,0.2121,0.8,0.0
644,46,1,0,1,2,0,0,0,1,0.16,0.2273,0.8,0.0
645,46,1,0,1,3,0,0,0,1,0.14,0.2121,0.93,0.0
646,46,1,0,1,4,0,0,0,1,0.14,0.2121,0.93,0.0
647,46,1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0
648,46,1,0,1,7,0,0,0,1,0.14,0.2121,0.86,0.0
649,46,1,0,1,8,0,0,0,2,0.14,0.2121,0.86,0.0
650,46,1,0,1,9,0,0,0,2,0.16,0.2273,0.8,0.0
651,46,1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0
652,46,1,0,1,11,0,0,0,1,0.22,0.2727,0.75,0.0
653,46,1,0,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045
654,46,1,0,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045
655,46,1,0,1,14,0,0,0,1,0.28,0.303,0.61,0.0896
656,46,1,0,1,15,0,0,0,1,0.3,0.3333,0.56,0.0
657,46,1,0,1,16,0,0,0,1,0.3,0.3333,0.56,0.0
658,46,1,0,1,17,0,0,0,1,0.3,0.2879,0.56,0.1939999999999999
659,46,1,0,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642
660,46,1,0,1,19,0,0,0,1,0.26,0.2576,0.65,0.1939999999999999
661,46,1,0,1,20,0,0,0,2,0.26,0.2727,0.65,0.1045
662,46,1,0,1,21,0,0,0,2,0.24,0.2424,0.7,0.1642
663,46,1,0,1,22,0,0,0,2,0.24,0.2273,0.7,0.1939999999999999
664,46,1,0,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836
665,48,1,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239
666,48,1,0,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537
667,48,1,0,1,2,0,1,1,1,0.22,0.2273,0.64,0.1939999999999999
668,48,1,0,1,3,0,1,1,1,0.22,0.2273,0.64,0.1939999999999999
669,48,1,0,1,4,0,1,1,1,0.2,0.1969999999999999,0.59,0.2239
670,48,1,0,1,5,0,1,1,1,0.18,0.1667,0.64,0.2836
671,48,1,0,1,6,0,1,1,1,0.16,0.1364,0.69,0.3284
672,48,1,0,1,7,0,1,1,2,0.16,0.1364,0.64,0.2836
673,48,1,0,1,8,0,1,1,2,0.16,0.1364,0.59,0.2836
674,48,1,0,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985
675,48,1,0,1,10,0,1,1,2,0.16,0.1515,0.59,0.1939999999999999
676,48,1,0,1,11,0,1,1,2,0.16,0.1515,0.59,0.1939999999999999
677,48,1,0,1,12,0,1,1,2,0.18,0.2121,0.55,0.1045
678,48,1,0,1,13,0,1,1,2,0.16,0.2273,0.59,0.0
679,48,1,0,1,14,0,1,1,2,0.18,0.1969999999999999,0.55,0.1343
680,48,1,0,1,15,0,1,1,2,0.16,0.1818,0.59,0.1343
681,48,1,0,1,16,0,1,1,2,0.16,0.1818,0.56,0.1939999999999999
682,48,1,0,1,17,0,1,1,2,0.16,0.1515,0.59,0.1939999999999999
683,48,1,0,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239
684,48,1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045
685,48,1,0,1,20,0,1,1,3,0.16,0.1667,0.59,0.1642
686,48,1,0,1,21,0,1,1,3,0.16,0.1969999999999999,0.59,0.0896
687,48,1,0,1,22,0,1,1,2,0.16,0.1818,0.59,0.1045
688,48,1,0,1,23,0,1,1,2,0.16,0.1969999999999999,0.64,0.0896
689,246,1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045
690,246,1,0,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045
691,246,1,0,2,2,0,2,1,2,0.16,0.2273,0.69,0.0
692,246,1,0,2,3,0,2,1,2,0.16,0.2273,0.69,0.0
693,246,1,0,2,5,0,2,1,3,0.14,0.2121,0.93,0.0
694,246,1,0,2,6,0,2,1,3,0.14,0.2121,0.93,0.0
695,246,1,0,2,7,0,2,1,3,0.16,0.2273,0.93,0.0
696,246,1,0,2,8,0,2,1,3,0.16,0.2273,0.93,0.0
697,246,1,0,2,9,0,2,1,2,0.16,0.2273,0.93,0.0
698,246,1,0,2,10,0,2,1,2,0.16,0.2273,0.93,0.0
699,246,1,0,2,11,0,2,1,2,0.18,0.2424,0.86,0.0
700,246,1,0,2,12,0,2,1,2,0.2,0.2576,0.86,0.0
701,246,1,0,2,13,0,2,1,2,0.2,0.2576,0.86,0.0
702,246,1,0,2,14,0,2,1,2,0.22,0.2576,0.8,0.0896
703,246,1,0,2,15,0,2,1,2,0.24,0.2879,0.75,0.0
704,246,1,0,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343
705,246,1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0.0
706,246,1,0,2,18,0,2,1,2,0.24,0.2576,0.81,0.1045
707,246,1,0,2,19,0,2,1,2,0.24,0.2424,0.81,0.1343
708,246,1,0,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343
709,246,1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343
710,246,1,0,2,22,0,2,1,2,0.22,0.2576,0.87,0.0896
711,246,1,0,2,23,0,2,1,3,0.2,0.1969999999999999,0.93,0.1939999999999999
712,268,1,0,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045
713,268,1,0,2,1,0,3,1,3,0.22,0.2273,0.93,0.1939999999999999
714,268,1,0,2,2,0,3,1,3,0.22,0.2273,0.93,0.1343
715,268,1,0,2,3,0,3,1,3,0.22,0.2273,0.93,0.1343
716,268,1,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836
717,268,1,0,2,5,0,3,1,3,0.22,0.2424,0.93,0.1045
718,268,1,0,2,6,0,3,1,3,0.22,0.2424,0.93,0.1045
