LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
80000,2,2,2,24,2,2,2,2,2,2,247205.0,151331.0,236863.0,219552.0,102516.0,389171.0,3200.0,3000.0,2038.0,2000.0,1800.0,1800.0
330000,2,1,1,50,1,1,1,1,0,0,174452.0,74114.0,160118.0,171690.0,53007.0,341312.0,4345.0,2854.0,1702.0,0.0,1709.0,258.0
220000,1,1,2,24,2,2,2,1,1,1,271187.0,178694.0,268784.0,178303.0,53007.0,425235.0,5000.0,5050.0,8303.0,0.0,85632.0,0.0
40000,2,3,1,43,2,2,2,2,2,2,203837.0,108678.0,195367.0,206207.0,86145.0,370942.0,1700.0,1504.0,1200.0,1500.0,1500.0,1000.0
30000,1,2,2,39,2,2,2,4,2,2,193927.0,97885.0,175652.0,182992.0,60743.0,347635.0,3036.0,2309.0,0.0,1000.0,2000.0,148.0
240000,2,2,1,36,3,0,0,0,0,0,164634.0,68831.0,156318.0,169054.0,52061.0,338657.0,0.0,0.0,0.0,0.0,0.0,0.0
80000,1,2,2,36,4,2,2,2,2,2,244858.0,148278.0,235798.0,250016.0,129242.0,417848.0,3100.0,3500.0,3400.0,3000.0,3500.0,3000.0
110000,2,3,0,31,2,2,2,2,2,2,255569.0,154006.0,236552.0,243315.0,116825.0,402811.0,4000.0,5000.0,3000.0,3000.0,3000.0,8954.0
310000,2,1,2,38,1,1,1,1,0,0,167004.0,74319.0,157390.0,170000.0,53007.0,339603.0,4542.0,126.0,0.0,0.0,0.0,0.0
330000,2,3,2,45,2,2,2,2,2,2,500776.0,404731.0,492791.0,503860.0,388767.0,669724.0,12388.0,12378.0,12116.0,12450.0,12213.0,11678.0
300000,2,2,2,35,2,2,2,2,2,2,457199.0,367045.0,362893.0,385827.0,261471.0,552111.0,12019.0,9006.0,17000.0,12000.0,9557.0,15000.0
320000,2,2,2,33,2,2,2,2,2,2,257233.0,163814.0,265861.0,235913.0,96812.0,372866.0,10042.0,18832.0,2117.0,2076.0,5045.0,3754.0
50000,2,3,2,37,3,5,4,2,2,2,218206.0,121314.0,206469.0,200394.0,83256.0,369560.0,0.0,24.0,1500.0,1000.0,1201.0,30592.0
170000,2,1,2,28,2,2,2,2,2,2,295950.0,200976.0,286164.0,295514.0,180287.0,468442.0,6530.0,4860.0,22500.0,4820.0,4877.0,4962.0
350000,1,3,1,44,1,1,1,1,1,0,168845.0,72463.0,159128.0,170569.0,53007.0,339603.0,2686.0,1864.0,569.0,0.0,0.0,0.0
20000,1,2,1,37,2,2,2,2,2,2,182035.0,86288.0,176166.0,188768.0,71657.0,358778.0,1609.0,3000.0,663.0,676.0,834.0,782.0
50000,1,2,2,23,4,2,2,2,2,2,215338.0,118233.0,201380.0,191247.0,73073.0,358461.0,2401.0,2254.0,2004.0,704.0,707.0,1004.0
20000,2,3,2,24,3,4,2,2,2,2,184734.0,87942.0,174497.0,177630.0,54737.0,339603.0,0.0,1333.0,500.0,100.0,0.0,3200.0
50000,2,1,2,24,2,2,2,2,2,2,200664.0,105573.0,188201.0,189420.0,63392.0,340911.0,2090.0,2002.0,1002.0,238.0,1011.0,389.0
50000,1,2,1,26,2,2,0,1,1,2,268380.0,69777.0,157264.0,172624.0,98574.0,386160.0,0.0,0.0,2624.0,45567.0,1747.0,2000.0
60000,2,2,1,33,2,2,2,2,2,2,223783.0,106144.0,178198.0,190694.0,73182.0,359024.0,1506.0,1298.0,1000.0,721.0,811.0,599.0
80000,1,1,2,35,1,1,1,1,1,1,173568.0,73754.0,164112.0,171719.0,54385.0,359545.0,3983.0,6853.0,1719.0,1378.0,19942.0,2418.0
210000,2,1,2,31,0,0,0,0,1,1,167020.0,69777.0,164686.0,170893.0,59089.0,341896.0,0.0,7422.0,893.0,6082.0,2293.0,3299.0
240000,2,3,1,50,2,2,2,2,2,2,399785.0,301446.0,371906.0,377642.0,263382.0,554297.0,10116.0,9150.0,8008.0,8000.0,8009.0,7714.0
60000,2,1,2,28,3,4,4,0,0,1,187081.0,90427.0,157264.0,170000.0,53007.0,341888.0,0.0,0.0,0.0,0.0,2285.0,0.0
50000,1,1,2,39,2,2,2,2,2,2,212754.0,117751.0,205894.0,220803.0,83796.0,355477.0,1800.0,2000.0,3000.0,2000.0,2000.0,2000.0
50000,2,2,2,27,2,2,2,2,2,2,192235.0,97501.0,185940.0,197990.0,81797.0,369002.0,1800.0,1750.0,900.0,1200.0,1200.0,1100.0
180000,2,1,2,32,1,1,4,4,1,1,168719.0,75630.0,160085.0,170000.0,55828.0,339603.0,2821.0,0.0,0.0,2821.0,0.0,176.0
30000,2,1,2,40,1,1,4,4,4,4,165722.0,69992.0,157403.0,170019.0,53026.0,339682.0,355.0,120.0,0.0,0.0,60.0,60.0
20000,2,2,2,40,2,2,2,2,2,0,185396.0,90173.0,177366.0,189575.0,53007.0,339603.0,1601.0,2203.0,2114.0,0.0,0.0,0.0
250000,2,2,1,75,2,1,1,1,1,1,218454.0,71408.0,158800.0,171010.0,58579.0,340397.0,1631.0,1536.0,1010.0,5572.0,794.0,1184.0
100000,2,2,2,27,2,2,2,2,2,2,203347.0,104234.0,187300.0,200337.0,84004.0,372507.0,1788.0,1799.0,1100.0,1150.0,2423.0,0.0
330000,1,1,2,25,2,2,2,2,4,2,211720.0,115558.0,205403.0,221137.0,92457.0,364961.0,2504.0,4007.0,5056.0,74.0,1023.0,2566.0
50000,1,3,1,46,2,2,2,2,2,2,201293.0,85169.0,173363.0,186418.0,69772.0,357087.0,1561.0,1268.0,587.0,611.0,1000.0,2000.0
30000,1,2,2,28,2,2,2,2,2,2,194822.0,99284.0,186419.0,195255.0,75008.0,339603.0,5006.0,1244.0,851.0,955.0,0.0,0.0
140000,2,2,2,26,2,2,2,2,2,2,267131.0,175023.0,262045.0,275334.0,160706.0,446431.0,5366.0,5087.0,3605.0,3894.0,3785.0,3304.0
400000,2,2,2,29,1,2,1,1,1,1,185112.0,73496.0,158717.0,174944.0,54903.0,342089.0,3127.0,1469.0,4968.0,1905.0,2494.0,862.0
50000,1,2,1,25,2,2,2,2,2,2,193279.0,98290.0,186605.0,199928.0,82540.0,368141.0,1565.0,1393.0,980.0,994.0,1024.0,886.0
160000,2,2,1,33,1,1,1,1,2,1,173595.0,72230.0,166888.0,222572.0,60340.0,341813.0,2453.0,9880.0,52572.0,1546.0,2210.0,0.0
100000,2,3,1,43,2,2,0,0,0,0,227750.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
220000,1,1,1,48,4,2,2,2,2,2,375960.0,283299.0,359116.0,339115.0,225176.0,502005.0,10000.0,9020.0,6000.0,5500.0,6000.0,5500.0
510000,2,1,2,29,2,2,2,2,2,2,243911.0,169191.0,264950.0,273776.0,140272.0,376342.0,40010.0,20094.0,5000.0,5001.0,25365.0,65000.0
50000,1,2,2,29,2,2,2,2,2,2,214856.0,104877.0,189827.0,197823.0,82137.0,367912.0,1602.0,1400.0,3000.0,3130.0,1062.0,6318.0
160000,2,1,1,38,1,1,1,1,4,1,170053.0,74441.0,163233.0,188941.0,69585.0,352255.0,4664.0,5969.0,18941.0,0.0,12652.0,1916.0
230000,2,1,2,37,0,0,0,0,0,0,167863.0,120592.0,157264.0,170000.0,53306.0,339941.0,51315.0,0.0,0.0,299.0,338.0,0.0
80000,2,1,2,37,1,1,1,1,1,1,175695.0,70026.0,163250.0,170188.0,54651.0,356475.0,258.0,5995.0,188.0,1644.0,16872.0,4000.0
150000,2,2,1,25,1,1,0,1,1,1,171736.0,69777.0,157264.0,170316.0,53323.0,339919.0,0.0,0.0,316.0,316.0,316.0,316.0
10000,1,3,2,23,2,2,2,2,2,4,172554.0,77615.0,166266.0,179182.0,62736.0,349014.0,1134.0,1298.0,478.0,847.0,0.0,175.0
130000,2,3,2,49,2,2,2,2,2,2,254583.0,161139.0,229461.0,219654.0,81072.0,367103.0,4100.0,3095.0,1630.0,561.0,600.0,0.0
40000,2,1,2,48,2,2,2,2,2,2,200451.0,104226.0,190898.0,204586.0,87769.0,375276.0,1600.0,1600.0,1500.0,1500.0,1500.0,1500.0
120000,1,1,1,34,1,4,1,2,2,2,166662.0,70409.0,158614.0,170900.0,53457.0,339603.0,0.0,1350.0,0.0,0.0,0.0,450.0
260000,2,1,2,58,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
200000,2,2,2,33,2,2,2,2,2,2,176833.0,82629.0,171288.0,184512.0,69332.0,351508.0,2000.0,1322.0,2000.0,2000.0,1200.0,3000.0
360000,2,2,2,28,0,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
70000,2,2,2,36,2,2,2,2,2,2,234279.0,138897.0,225640.0,200163.0,67317.0,354688.0,4483.0,12496.0,3268.0,3000.0,3000.0,2000.0
460000,1,1,1,40,4,1,1,1,1,1,165751.0,72492.0,157251.0,172641.0,52997.0,362138.0,2728.0,0.0,2654.0,0.0,22545.0,0.0
50000,2,1,2,26,1,1,1,1,1,1,166736.0,70093.0,157580.0,170316.0,53323.0,339919.0,316.0,316.0,316.0,316.0,316.0,316.0
50000,1,3,1,33,2,2,2,2,2,2,216439.0,120239.0,207918.0,190046.0,73074.0,359306.0,2007.0,2199.0,691.0,707.0,703.0,697.0
250000,2,2,1,31,2,2,2,2,2,2,268689.0,172371.0,254373.0,269029.0,153878.0,440902.0,4000.0,4500.0,5000.0,4000.0,5000.0,4400.0
30000,2,1,2,27,2,2,1,2,2,0,167092.0,72235.0,157928.0,171814.0,53007.0,339603.0,1000.0,664.0,1500.0,0.0,0.0,0.0
270000,1,2,1,44,2,2,2,2,1,1,293123.0,178966.0,249894.0,239669.0,97156.0,383017.0,10063.0,5162.0,10150.0,44299.0,43509.0,31031.0
100000,2,1,2,28,2,2,2,2,2,2,219074.0,122433.0,209864.0,222336.0,108838.0,395868.0,4173.0,3000.0,2025.0,5000.0,3000.0,3000.0
230000,2,3,1,32,2,2,2,2,2,2,360706.0,158520.0,249459.0,264814.0,151189.0,438060.0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0
210000,2,1,1,46,1,1,1,1,1,1,275926.0,111763.0,179138.0,190076.0,69178.0,340189.0,41986.0,21874.0,20076.0,16171.0,586.0,19777.0
440000,2,2,1,46,2,2,2,2,2,2,346221.0,251334.0,307208.0,283135.0,158287.0,437225.0,8610.0,6907.0,3727.0,3800.0,4001.0,2701.0
100000,2,2,2,25,4,2,2,2,2,2,236476.0,141455.0,227389.0,239856.0,122725.0,390968.0,3472.0,2092.0,2000.0,2127.0,1960.0,1559.0
240000,2,2,1,46,2,2,2,2,2,2,174331.0,79677.0,167869.0,180765.0,64772.0,343914.0,1295.0,1000.0,1000.0,1000.0,1000.0,1000.0
280000,1,1,2,33,1,1,1,1,1,1,166478.0,70675.0,157589.0,170898.0,53332.0,0.0,898.0,325.0,898.0,325.0,0.0,345293.0
50000,2,2,2,22,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,1,2,1,43,5,4,4,4,4,4,167280.0,72387.0,159178.0,172182.0,55007.0,342169.0,1100.0,0.0,300.0,0.0,600.0,0.0
10000,1,2,2,27,2,2,4,2,2,2,172595.0,80004.0,166824.0,179901.0,62970.0,349785.0,3507.0,0.0,500.0,370.0,393.0,700.0
130000,1,1,2,29,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,1500.0
200000,1,1,2,31,2,2,2,2,2,2,359933.0,267121.0,343556.0,303345.0,186641.0,473593.0,9000.0,7465.0,4715.0,4804.0,5141.0,5300.0
120000,2,2,1,29,1,1,1,1,1,1,167266.0,70434.0,159443.0,171423.0,53007.0,341423.0,657.0,2319.0,1423.0,0.0,1820.0,2496.0
210000,2,2,1,36,2,2,2,2,2,2,308805.0,212773.0,301679.0,318190.0,201000.0,471232.0,6483.0,5082.0,6000.0,5900.0,4544.0,4700.0
280000,2,1,1,36,2,2,2,2,2,2,224563.0,130565.0,220489.0,199701.0,83179.0,370374.0,2755.0,3463.0,1300.0,1100.0,1100.0,2000.0
300000,1,1,2,34,3,0,1,2,1,1,165580.0,69777.0,170265.0,182601.0,72602.0,339806.0,0.0,13001.0,0.0,19595.0,203.0,0.0
100000,1,2,2,37,2,2,2,2,2,2,264789.0,167999.0,224449.0,236926.0,119803.0,404116.0,3490.0,2332.0,2314.0,2365.0,2497.0,2305.0
440000,2,1,2,36,0,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,162000.0,0.0
200000,2,1,2,27,1,1,1,2,2,2,166451.0,70442.0,158224.0,174242.0,57091.0,347017.0,665.0,960.0,3908.0,1014.0,3500.0,2880.0
110000,2,2,2,26,0,0,0,0,0,0,166012.0,72997.0,162968.0,171256.0,54855.0,340003.0,3220.0,5904.0,0.0,3000.0,0.0,0.0
500000,2,2,1,36,1,1,1,1,1,1,176063.0,93733.0,157264.0,178500.0,57597.0,339603.0,23962.0,0.0,8500.0,4590.0,0.0,0.0
60000,2,1,2,27,1,1,1,1,1,1,186427.0,83578.0,171630.0,174889.0,53280.0,351339.0,13809.0,14583.0,4889.0,273.0,13557.0,0.0
400000,2,2,1,38,1,2,1,1,2,1,169277.0,73377.0,158618.0,175322.0,58110.0,341680.0,1000.0,1354.0,5322.0,6.0,2386.0,9085.0
180000,2,2,1,34,2,2,2,2,2,2,308881.0,216110.0,304306.0,297814.0,183338.0,472448.0,7000.0,5000.0,5000.0,4900.0,5000.0,5100.0
200000,2,3,1,49,1,4,4,4,2,2,218019.0,120817.0,213469.0,224723.0,111664.0,399586.0,0.0,6000.0,0.0,5000.0,2286.0,3000.0
110000,2,2,2,36,2,2,2,2,2,2,213399.0,118724.0,207594.0,220894.0,105182.0,393255.0,2200.0,2500.0,2000.0,2100.0,2500.0,2200.0
260000,2,3,1,53,3,1,1,0,0,1,165580.0,69942.0,157790.0,170452.0,53404.0,340088.0,165.0,526.0,452.0,397.0,485.0,459.0
50000,2,3,1,46,5,4,4,2,2,2,214102.0,120732.0,186780.0,199742.0,82905.0,364486.0,3754.0,1.0,1070.0,1030.0,863.0,654.0
180000,1,2,2,29,3,0,0,0,0,0,165578.0,69775.0,157262.0,169998.0,53005.0,339601.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,1,2,2,24,1,2,2,2,2,2,166979.0,72218.0,161129.0,177476.0,61391.0,347688.0,1070.0,1500.0,3666.0,2477.0,1306.0,1000.0
230000,2,2,1,28,2,2,2,0,1,1,191941.0,88603.0,158364.0,172100.0,53774.0,345776.0,1710.0,1100.0,1000.0,767.0,6173.0,1000.0
210000,1,2,2,43,3,0,1,2,2,2,165580.0,69777.0,195277.0,210555.0,98082.0,376659.0,0.0,38013.0,3000.0,5000.0,3000.0,3000.0
220000,2,2,1,41,1,4,4,1,4,1,166230.0,70427.0,157589.0,170950.0,53482.0,339928.0,325.0,0.0,950.0,0.0,325.0,325.0
60000,2,2,1,34,4,4,4,4,4,2,190478.0,97753.0,184497.0,200184.0,82573.0,369828.0,3800.0,0.0,3720.0,0.0,1300.0,1291.0
340000,1,2,1,55,0,1,1,0,0,0,215976.0,114442.0,165564.0,172190.0,77606.0,347019.0,44665.0,8321.0,2190.0,24599.0,7416.0,77195.0
200000,2,2,1,37,3,1,4,1,1,1,165401.0,70282.0,157453.0,176773.0,76216.0,356496.0,1000.0,0.0,6900.0,24000.0,17000.0,2500.0
130000,2,2,2,40,2,2,4,2,2,2,175139.0,82171.0,169147.0,179826.0,63174.0,352288.0,3000.0,0.0,500.0,500.0,2700.0,500.0
60000,2,1,2,28,3,4,2,2,2,2,176120.0,80009.0,168501.0,181427.0,73980.0,371460.0,0.0,1483.0,673.0,10000.0,11540.0,7000.0
20000,1,1,2,27,2,2,2,2,2,2,186151.0,88866.0,176922.0,189453.0,72115.0,358471.0,1323.0,1600.0,830.0,700.0,674.0,376.0
140000,2,2,2,31,0,0,0,0,0,0,165970.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,2,2,1,31,2,2,2,2,2,2,212092.0,117493.0,206939.0,200929.0,83085.0,368773.0,1974.0,4406.0,1061.0,1073.0,1046.0,1047.0
120000,2,1,2,34,1,1,2,1,1,1,166462.0,76308.0,163577.0,171100.0,54337.0,340433.0,6900.0,5037.0,1100.0,1330.0,3800.0,2037.0
240000,2,2,2,30,0,0,0,0,0,0,165672.0,69869.0,157356.0,170000.0,53099.0,339603.0,92.0,92.0,0.0,92.0,0.0,1883.0
50000,1,2,2,36,2,2,2,2,1,2,171496.0,75949.0,161387.0,170680.0,53985.0,340581.0,1212.0,1200.0,0.0,978.0,0.0,0.0
200000,2,1,2,29,1,4,1,1,1,4,167973.0,69960.0,162111.0,190183.0,77822.0,363851.0,0.0,4872.0,20183.0,5000.0,0.0,1000.0
180000,1,1,1,39,2,2,1,2,2,1,440311.0,351490.0,399327.0,292295.0,52002.0,340608.0,11000.0,145000.0,26000.0,0.0,101005.0,1898.0
180000,2,1,2,26,2,2,2,2,2,2,310983.0,208009.0,287817.0,275894.0,161255.0,446120.0,5440.0,5051.0,3835.0,4106.0,4250.0,4028.0
50000,2,2,2,29,2,2,2,2,2,2,212661.0,119093.0,207673.0,215545.0,92970.0,380748.0,3000.0,2000.0,2000.0,2000.0,2000.0,2000.0
90000,1,1,2,26,2,2,1,2,2,1,204708.0,90250.0,159204.0,171940.0,53007.0,362704.0,1541.0,4200.0,0.0,0.0,23101.0,3000.0
200000,1,1,1,36,3,0,1,1,0,1,151194.0,56234.0,160696.0,166316.0,53007.0,340989.0,10118.0,47015.0,0.0,4000.0,100000.0,10000.0
380000,1,1,2,30,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
80000,2,2,2,43,2,2,2,2,2,2,242637.0,147879.0,215765.0,221042.0,72043.0,359017.0,3177.0,2600.0,3000.0,1691.0,695.0,882.0
180000,1,2,1,45,1,2,2,2,2,2,193259.0,98199.0,186914.0,199981.0,83426.0,370730.0,1481.0,2000.0,1100.0,1200.0,1500.0,1500.0
380000,1,2,2,34,2,2,2,2,2,2,359894.0,248983.0,351256.0,344675.0,224260.0,508724.0,9010.0,35000.0,5000.0,6000.0,5000.0,4400.0
110000,2,4,2,24,2,2,2,2,2,2,249335.0,147208.0,236308.0,250631.0,135340.0,424065.0,3000.0,2900.0,2900.0,3000.0,3500.0,4000.0
260000,1,1,1,34,1,1,1,1,1,1,215237.0,70068.0,208322.0,172351.0,87046.0,339894.0,291.0,51058.0,35696.0,34039.0,291.0,291.0
320000,2,2,2,30,2,2,2,2,2,2,236885.0,140928.0,229293.0,242849.0,127381.0,414213.0,2589.0,2568.0,2570.0,2661.0,2781.0,2500.0
50000,1,2,2,32,6,5,4,2,2,2,211314.0,114518.0,200826.0,214039.0,98015.0,365378.0,0.0,0.0,1262.0,1358.0,1275.0,1590.0
110000,1,1,1,40,3,0,1,2,1,1,165580.0,69777.0,159330.0,172000.0,53223.0,339819.0,0.0,2066.0,0.0,216.0,216.0,66.0
50000,2,2,1,61,2,2,2,2,2,2,212746.0,119173.0,207740.0,193319.0,76178.0,364377.0,3000.0,2237.0,975.0,1000.0,2000.0,1039.0
10000,1,2,2,24,1,4,4,4,2,2,168467.0,71700.0,160253.0,172813.0,55015.0,341735.0,0.0,1500.0,0.0,0.0,150.0,0.0
180000,1,2,1,36,4,4,0,0,0,0,249118.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
160000,1,1,2,30,1,1,1,1,1,1,165679.0,72754.0,172350.0,178578.0,66035.0,361315.0,2977.0,15086.0,9123.0,13028.0,29712.0,50000.0
90000,2,1,2,34,2,2,2,4,4,4,199882.0,104866.0,200713.0,212451.0,102725.0,388370.0,1640.0,9000.0,0.0,8000.0,0.0,2000.0
30000,1,3,3,54,2,2,2,2,2,2,188567.0,92075.0,179616.0,193221.0,77346.0,365546.0,2500.0,2000.0,1500.0,4000.0,2000.0,0.0
180000,1,1,1,46,2,2,2,2,2,2,338847.0,244367.0,332497.0,276288.0,81096.0,518322.0,8100.0,5299.0,3305.0,5040.0,160719.0,7000.0
30000,1,3,1,58,2,2,2,2,2,2,184723.0,89945.0,178493.0,191495.0,74807.0,362040.0,1640.0,1700.0,915.0,800.0,1000.0,1961.0
30000,1,2,1,43,3,4,2,2,2,4,186098.0,89678.0,178169.0,191509.0,78190.0,363845.0,0.0,1342.0,946.0,4200.0,0.0,1000.0
140000,2,1,2,28,1,2,2,1,1,1,176413.0,84223.0,164873.0,174991.0,56407.0,343348.0,14000.0,3855.0,4991.0,3600.0,5500.0,4000.0
210000,1,1,2,30,2,2,2,2,2,2,235517.0,141683.0,200572.0,214584.0,100849.0,389491.0,3500.0,3000.0,2000.0,4000.0,3000.0,10000.0
50000,1,2,2,31,2,2,2,2,2,2,186106.0,84906.0,172357.0,179577.0,64146.0,352090.0,2000.0,3000.0,327.0,3000.0,3000.0,5000.0
130000,2,2,2,29,2,2,2,2,2,2,254635.0,160557.0,228211.0,242367.0,126882.0,414958.0,4200.0,2575.0,2600.0,2674.0,2701.0,5750.0
140000,1,3,1,36,2,2,2,2,2,2,266174.0,148149.0,248766.0,260859.0,141623.0,428053.0,3000.0,30000.0,4000.0,4000.0,3400.0,3300.0
170000,2,2,2,28,1,2,2,4,2,2,168528.0,73625.0,162910.0,175464.0,58584.0,345492.0,1105.0,1903.0,0.0,296.0,500.0,95.0
80000,1,2,2,25,2,2,2,2,2,0,188199.0,101206.0,185187.0,195280.0,53007.0,339603.0,10010.0,1209.0,579.0,0.0,0.0,6305.0
410000,2,5,1,42,2,2,2,2,2,2,503686.0,412681.0,501728.0,410865.0,287946.0,579779.0,15000.0,14000.0,9000.0,8500.0,9000.0,8300.0
80000,1,3,1,73,1,2,2,4,4,4,228724.0,135408.0,226139.0,240646.0,125877.0,414621.0,3500.0,4330.0,3500.0,3500.0,3500.0,5100.0
260000,1,1,1,30,1,1,1,2,2,1,166711.0,70068.0,157846.0,170291.0,53007.0,339894.0,291.0,582.0,0.0,0.0,130291.0,651.0
350000,1,1,1,38,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
280000,2,2,1,39,3,1,2,2,2,2,164268.0,105695.0,194561.0,207154.0,85588.0,372919.0,38621.0,2000.0,1130.0,922.0,1011.0,5000.0
140000,2,2,2,29,2,2,2,2,2,2,185690.0,86879.0,176126.0,189996.0,74221.0,360688.0,3000.0,3000.0,3000.0,3500.0,2000.0,2000.0
360000,1,1,1,51,1,1,1,0,0,0,203580.0,94777.0,157264.0,170000.0,53007.0,339603.0,25000.0,0.0,0.0,0.0,0.0,0.0
140000,2,1,2,27,2,2,2,2,2,2,308008.0,213882.0,301216.0,312590.0,195657.0,482223.0,10000.0,10000.0,6000.0,6000.0,6000.0,5600.0
100000,1,1,2,38,2,2,2,2,2,2,206390.0,112430.0,199615.0,213011.0,96018.0,368550.0,2502.0,1200.0,860.0,0.0,579.0,0.0
210000,2,2,1,30,2,2,2,2,2,2,270281.0,175911.0,265687.0,261143.0,135740.0,413728.0,4002.0,5000.0,3500.0,3000.0,2700.0,5000.0
120000,2,2,2,25,4,4,4,4,4,4,285878.0,190599.0,267151.0,286313.0,172318.0,456770.0,4007.0,0.0,8272.0,5000.0,0.0,4400.0
60000,2,3,3,42,2,2,2,2,2,2,206902.0,98868.0,185361.0,198665.0,81775.0,368667.0,1488.0,1394.0,962.0,1500.0,2541.0,2000.0
150000,1,1,2,41,1,1,1,1,1,4,167044.0,71861.0,157648.0,170000.0,55351.0,340425.0,2091.0,384.0,0.0,2344.0,0.0,472.0
30000,1,2,1,48,2,2,2,2,2,2,193459.0,98647.0,185070.0,195142.0,78674.0,365782.0,1774.0,1710.0,1046.0,1079.0,1089.0,2244.0
120000,2,2,1,25,2,2,2,0,0,0,192056.0,91170.0,157264.0,170000.0,53007.0,339603.0,6000.0,0.0,0.0,0.0,0.0,0.0
320000,2,1,2,27,2,2,2,2,2,2,221187.0,132670.0,216265.0,231565.0,112515.0,406144.0,11404.0,8232.0,10450.0,9697.0,16477.0,11341.0
280000,1,1,2,31,2,2,2,2,2,2,333962.0,245423.0,337914.0,352672.0,221406.0,507586.0,10000.0,8000.0,6371.0,6217.0,5947.0,6288.0
60000,2,1,2,23,3,4,4,4,4,4,194912.0,98354.0,188069.0,201601.0,85356.0,372568.0,0.0,2709.0,1600.0,1400.0,1300.0,1200.0
200000,2,1,1,38,1,1,0,1,1,0,165770.0,69777.0,157264.0,170367.0,52857.0,339453.0,0.0,0.0,367.0,150.0,0.0,0.0
230000,2,1,1,32,3,0,1,1,1,1,165580.0,69777.0,160073.0,174595.0,53799.0,343007.0,0.0,2809.0,4606.0,792.0,3404.0,0.0
230000,2,2,2,27,3,4,2,2,2,2,179248.0,82424.0,170399.0,180596.0,62225.0,344671.0,0.0,1064.0,423.0,313.0,1000.0,4641.0
480000,2,3,1,41,0,0,0,0,0,0,180447.0,96442.0,357224.0,179033.0,72378.0,362196.0,26734.0,199982.0,9033.0,19371.0,22593.0,2000.0
50000,2,3,1,35,1,1,1,0,0,0,188080.0,74777.0,157264.0,170000.0,53007.0,339603.0,5000.0,0.0,0.0,0.0,0.0,640.0
200000,2,1,2,31,0,0,0,0,0,0,172764.0,84622.0,158361.0,170000.0,53007.0,339763.0,17507.0,1102.0,0.0,0.0,160.0,1103.0
50000,2,1,2,30,2,2,2,2,2,4,180391.0,86039.0,174550.0,187895.0,72457.0,358593.0,2000.0,1600.0,1200.0,2000.0,0.0,1000.0
260000,2,1,2,36,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,1,1,2,24,4,2,2,2,2,4,190845.0,96131.0,184974.0,197959.0,83009.0,368974.0,1500.0,1800.0,1007.0,2500.0,0.0,1800.0
440000,2,1,2,29,2,2,2,2,2,2,335241.0,236976.0,315784.0,326977.0,210970.0,491539.0,8071.0,9021.0,7013.0,6013.0,6028.0,6010.0
230000,2,2,2,38,1,1,1,1,1,1,175817.0,72572.0,158614.0,170371.0,55987.0,339603.0,2795.0,1350.0,371.0,2980.0,0.0,2213.0
200000,1,2,1,38,4,4,4,2,2,2,270558.0,175701.0,259927.0,267090.0,151052.0,444856.0,4500.0,0.0,3500.0,3500.0,9000.0,0.0
490000,2,2,1,30,2,2,2,2,2,2,358166.0,267744.0,358930.0,375798.0,249705.0,529909.0,10000.0,7143.0,7306.0,6303.0,6429.0,6000.0
20000,2,3,2,49,4,4,4,4,2,2,175131.0,81858.0,170351.0,182583.0,68334.0,356017.0,3000.0,1500.0,0.0,3123.0,1500.0,1000.0
170000,2,1,2,31,1,1,1,1,2,1,165779.0,69976.0,157463.0,170398.0,53206.0,339802.0,199.0,199.0,398.0,0.0,199.0,398.0
70000,1,1,2,27,2,2,2,2,2,2,235699.0,138313.0,223865.0,199401.0,81956.0,369398.0,3600.0,1646.0,600.0,28468.0,1327.0,1000.0
