Id,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE
902,269,7,1.86,2.13,0.27,0.0,1,0,0.95705,2.13,1.59,1.21,1,0.0,0.1451609999999999,0.27,0
903,274,7,1.86,2.13,0.47,0.54,1,0,0.96564,1.59,1.39,0.8700000000000001,1,0.253521,0.252688,0.27,0
904,275,7,1.99,2.13,0.0,0.54,1,0,0.972512,1.59,1.99,0.27,1,0.253521,0.0,0.14,0
905,277,7,1.99,2.13,0.5,0.0,0,1,0.7780100000000001,2.13,1.49,1.31,1,0.0,0.251256,0.14,0
906,231,7,1.69,1.99,0.0,0.0,0,0,0.256,1.99,1.69,0.97,1,0.0,0.0,0.3,0
907,233,7,1.75,1.99,0.0,0.4,1,0,0.2048,1.59,1.75,0.51,1,0.201005,0.0,0.24,0
908,238,1,1.75,1.99,0.0,0.0,0,0,0.16384,1.99,1.75,0.91,0,0.0,0.0,0.24,1
909,247,1,1.86,2.09,0.0,0.0,0,0,0.331072,2.09,1.86,0.9,0,0.0,0.0,0.23,1
910,273,1,1.86,2.18,0.0,0.0,0,0,0.464858,2.18,1.86,0.99,0,0.0,0.0,0.32,1
911,275,1,1.96,2.13,0.0,0.74,0,1,0.571886,1.39,1.96,0.10000000000000009,0,0.347418,0.0,0.17,1
912,276,2,1.99,2.18,0.0,0.0,0,1,0.32,2.18,1.99,0.8600000000000001,0,0.0,0.0,0.19,2
913,236,2,1.75,1.99,0.0,0.0,0,0,0.5,1.99,1.75,0.91,0,0.0,0.0,0.24,2
914,273,2,1.86,2.18,0.0,0.06,0,0,0.6,2.12,1.86,0.93,0,0.027523,0.0,0.32,2
915,247,2,1.89,2.09,0.0,0.0,0,0,0.68,2.09,1.89,0.8700000000000001,0,0.0,0.0,0.2,2
916,246,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.8700000000000001,0,0.0,0.0,0.2,2
917,246,2,1.89,2.09,0.0,0.0,0,0,0.4,2.09,1.89,0.8700000000000001,0,0.0,0.0,0.2,2
918,266,3,1.99,2.09,0.1,0.0,0,0,0.52,2.09,1.89,0.8700000000000001,0,0.0,0.050251,0.1,3
919,277,1,1.99,2.13,0.24,0.0,0,0,0.416,2.13,1.75,1.05,0,0.0,0.120603,0.14,1
920,268,2,1.86,2.18,0.0,0.0,0,1,0.4,2.18,1.86,0.99,0,0.0,0.0,0.32,2
921,269,7,1.86,2.13,0.27,0.0,1,0,0.52,2.13,1.59,1.21,1,0.0,0.1451609999999999,0.27,0
922,269,2,1.86,2.18,0.0,0.0,0,0,0.616,2.18,1.86,0.99,0,0.0,0.0,0.32,2
923,272,2,1.86,2.18,0.0,0.06,0,0,0.6928,2.12,1.86,0.93,0,0.027523,0.0,0.32,2
924,275,7,1.99,2.13,0.0,0.54,1,0,0.55424,1.59,1.99,0.27,1,0.253521,0.0,0.14,0
925,276,7,1.99,2.13,0.0,0.54,0,1,0.443392,1.59,1.99,0.27,1,0.253521,0.0,0.14,0
926,231,3,1.79,1.79,0.0,0.0,0,0,0.4,1.79,1.79,0.67,0,0.0,0.0,0.0,3
927,231,3,1.79,1.79,0.0,0.0,0,0,0.32,1.79,1.79,0.67,0,0.0,0.0,0.0,3
928,231,3,1.79,1.79,0.0,0.0,0,0,0.256,1.79,1.79,0.67,0,0.0,0.0,0.0,3
929,234,3,1.79,2.09,0.0,0.0,0,0,0.2048,2.09,1.79,0.97,0,0.0,0.0,0.3,3
930,236,3,1.79,2.09,0.0,0.0,0,0,0.16384,2.09,1.79,0.97,0,0.0,0.0,0.3,3
931,242,3,1.99,2.23,0.0,0.0,0,0,0.131072,2.23,1.99,0.91,0,0.0,0.0,0.24,3
932,227,4,1.79,1.79,0.0,0.0,0,1,0.5,1.79,1.79,0.67,0,0.0,0.0,0.0,4
933,251,4,1.99,2.23,0.0,0.0,0,0,0.6,2.23,1.99,0.91,0,0.0,0.0,0.24,4
934,272,3,1.99,2.09,0.0,0.4,0,0,0.6,1.69,1.99,0.37000000000000005,0,0.191388,0.0,0.1,3
935,227,2,1.69,1.69,0.0,0.0,0,0,0.211886,1.69,1.69,0.67,0,0.0,0.0,0.0,2
936,229,2,1.69,1.69,0.0,0.0,0,0,0.169509,1.69,1.69,0.67,0,0.0,0.0,0.0,2
937,231,2,1.69,1.69,0.3,0.0,1,0,0.135607,1.69,1.39,0.97,0,0.0,0.177515,0.0,2
938,233,2,1.69,1.69,0.0,0.0,0,0,0.1084859999999999,1.69,1.69,0.67,0,0.0,0.0,0.0,2
939,237,2,1.75,1.99,0.0,0.0,0,0,0.086789,1.99,1.75,0.91,0,0.0,0.0,0.24,2
940,249,2,1.89,2.09,0.0,0.0,0,0,0.0694309999999999,2.09,1.89,0.8700000000000001,0,0.0,0.0,0.2,2
941,250,2,1.89,2.09,0.0,0.0,0,0,0.055545,2.09,1.89,0.8700000000000001,0,0.0,0.0,0.2,2
942,251,2,1.89,2.09,0.13,0.0,0,0,0.044436,2.09,1.76,1.0,0,0.0,0.068783,0.2,2
943,255,2,1.89,2.18,0.13,0.0,0,0,0.035549,2.18,1.76,1.09,0,0.0,0.068783,0.29,2
944,256,3,1.99,2.29,0.0,0.0,0,0,0.028439,2.29,1.99,0.97,0,0.0,0.0,0.3,3
945,256,2,1.89,2.18,0.13,0.0,0,0,0.022751,2.18,1.76,1.09,0,0.0,0.068783,0.29,2
946,258,2,1.86,2.18,0.0,0.0,0,0,0.018201,2.18,1.86,0.99,0,0.0,0.0,0.32,2
947,259,7,1.86,2.18,0.0,0.0,0,0,0.014561,2.18,1.86,0.99,1,0.0,0.0,0.32,0
948,260,3,1.99,2.09,0.0,0.0,0,0,0.011649,2.09,1.99,0.77,0,0.0,0.0,0.1,3
949,262,2,1.86,2.18,0.0,0.6,0,1,0.009319,1.58,1.86,0.39,0,0.275229,0.0,0.32,2
950,263,2,1.86,2.18,0.0,0.0,0,1,0.007455,2.18,1.86,0.99,0,0.0,0.0,0.32,2
951,265,2,1.86,2.18,0.0,0.0,0,0,0.005964,2.18,1.86,0.99,0,0.0,0.0,0.32,2
952,266,2,1.86,2.18,0.0,0.0,0,0,0.004771,2.18,1.86,0.99,0,0.0,0.0,0.32,2
953,267,2,1.86,2.18,0.0,0.4,0,1,0.003817,1.78,1.86,0.5900000000000001,0,0.1834859999999999,0.0,0.32,2
954,268,3,1.99,2.09,0.1,0.0,0,0,0.003054,2.09,1.89,0.8700000000000001,0,0.0,0.050251,0.1,3
955,269,2,1.86,2.18,0.0,0.0,0,0,0.002443,2.18,1.86,0.99,0,0.0,0.0,0.32,2
956,270,2,1.86,2.18,0.0,0.0,0,0,0.201954,2.18,1.86,0.99,0,0.0,0.0,0.32,2
957,271,3,1.99,2.09,0.1,0.4,1,0,0.361563,1.69,1.89,0.47000000000000003,0,0.191388,0.050251,0.1,3
958,273,3,1.99,2.09,0.0,0.4,0,0,0.289251,1.69,1.99,0.37000000000000005,0,0.191388,0.0,0.1,3
959,275,2,1.96,2.18,0.0,0.8,0,1,0.231401,1.38,1.96,0.09000000000000008,0,0.3669719999999999,0.0,0.22,2
960,276,2,1.99,2.18,0.0,0.0,0,1,0.18512,2.18,1.99,0.8600000000000001,0,0.0,0.0,0.19,2
961,277,2,1.99,2.18,0.0,0.0,0,0,0.148096,2.18,1.99,0.8600000000000001,0,0.0,0.0,0.19,2
962,232,1,1.69,1.99,0.0,0.0,1,0,0.48,1.99,1.69,0.97,0,0.0,0.0,0.3,1
963,227,1,1.69,1.69,0.0,0.0,0,0,0.6,1.69,1.69,0.67,0,0.0,0.0,0.0,1
964,229,1,1.69,1.69,0.0,0.0,0,0,0.68,1.69,1.69,0.67,0,0.0,0.0,0.0,1
965,230,1,1.69,1.69,0.0,0.2,0,0,0.544,1.49,1.69,0.47000000000000003,0,0.118343,0.0,0.0,1
966,233,1,1.69,1.99,0.0,0.0,0,0,0.4352,1.99,1.69,0.97,0,0.0,0.0,0.3,1
967,236,1,1.75,1.99,0.0,0.0,0,0,0.5481600000000001,1.99,1.75,0.91,0,0.0,0.0,0.24,1
968,237,1,1.75,1.99,0.0,0.0,0,0,0.438528,1.99,1.75,0.91,0,0.0,0.0,0.24,1
969,238,1,1.75,1.99,0.0,0.0,0,0,0.3508219999999999,1.99,1.75,0.91,0,0.0,0.0,0.24,1
970,239,1,1.75,1.99,0.0,0.3,0,1,0.280658,1.69,1.75,0.6100000000000001,0,0.150754,0.0,0.24,1
971,240,1,1.75,1.99,0.0,0.3,0,1,0.224526,1.69,1.75,0.6100000000000001,0,0.150754,0.0,0.24,1
972,241,1,1.86,1.99,0.0,0.3,0,1,0.179621,1.69,1.86,0.5,0,0.150754,0.0,0.13,1
973,242,1,1.86,1.99,0.0,0.3,0,1,0.143697,1.69,1.86,0.5,0,0.150754,0.0,0.13,1
974,243,1,1.86,1.99,0.0,0.8,0,1,0.314957,1.19,1.86,0.0,0,0.40201,0.0,0.13,1
975,244,1,1.86,2.09,0.0,0.0,0,0,0.2519659999999999,2.09,1.86,0.9,0,0.0,0.0,0.23,1
976,246,1,1.86,2.09,0.0,0.0,0,0,0.201573,2.09,1.86,0.9,0,0.0,0.0,0.23,1
977,275,1,1.96,2.13,0.0,0.74,0,1,0.1612579999999999,1.39,1.96,0.10000000000000009,0,0.347418,0.0,0.17,1
978,276,1,1.99,2.13,0.0,0.0,0,1,0.1290069999999999,2.13,1.99,0.81,0,0.0,0.0,0.14,1
979,277,1,1.99,2.13,0.24,0.0,0,0,0.1032049999999999,2.13,1.75,1.05,0,0.0,0.120603,0.14,1
980,278,1,1.99,2.13,0.24,0.0,0,0,0.082564,2.13,1.75,1.05,0,0.0,0.120603,0.14,1
981,233,7,1.75,1.99,0.0,0.4,1,0,0.4,1.59,1.75,0.51,1,0.201005,0.0,0.24,0
982,254,7,1.86,2.18,0.0,0.0,0,0,0.52,2.18,1.86,0.99,1,0.0,0.0,0.32,0
983,262,1,1.76,1.99,0.0,0.4,0,1,0.616,1.59,1.76,0.5,0,0.201005,0.0,0.23,1
984,264,7,1.86,2.13,0.37,0.0,1,0,0.4928,2.13,1.49,1.31,1,0.0,0.198925,0.27,0
985,265,7,1.86,2.13,0.37,0.0,1,0,0.59424,2.13,1.49,1.31,1,0.0,0.198925,0.27,0
986,269,7,1.86,2.13,0.27,0.0,1,0,0.675392,2.13,1.59,1.21,1,0.0,0.1451609999999999,0.27,0
987,274,1,1.96,2.13,0.0,0.74,0,1,0.740314,1.39,1.96,0.10000000000000009,0,0.347418,0.0,0.17,1
988,274,7,1.86,2.13,0.47,0.54,1,0,0.592251,1.59,1.39,0.8700000000000001,1,0.253521,0.252688,0.27,0
989,269,3,1.99,2.09,0.1,0.0,0,0,0.5,2.09,1.89,0.8700000000000001,0,0.0,0.050251,0.1,3
990,271,3,1.99,2.09,0.1,0.4,1,0,0.6,1.69,1.89,0.47000000000000003,0,0.191388,0.050251,0.1,3
991,253,7,1.86,2.09,0.1,0.0,0,0,0.5,2.09,1.76,1.0,1,0.0,0.053763,0.23,0
992,275,2,1.96,2.18,0.0,0.8,0,1,0.4,1.38,1.96,0.09000000000000008,0,0.3669719999999999,0.0,0.22,2
993,229,7,1.69,1.69,0.0,0.2,0,1,0.5,1.49,1.69,0.47000000000000003,1,0.118343,0.0,0.0,0
994,239,4,1.79,2.23,0.0,0.0,0,0,0.4,2.23,1.79,1.11,0,0.0,0.0,0.44,4
995,243,4,1.99,2.23,0.0,0.0,0,0,0.32,2.23,1.99,0.91,0,0.0,0.0,0.24,4
996,258,7,1.86,2.18,0.0,0.0,0,0,0.256,2.18,1.86,0.99,1,0.0,0.0,0.32,0
997,229,7,1.69,1.69,0.0,0.2,0,1,0.6,1.49,1.69,0.47000000000000003,1,0.118343,0.0,0.0,0
998,231,7,1.69,1.99,0.0,0.0,0,0,0.68,1.99,1.69,0.97,1,0.0,0.0,0.3,0
999,254,7,1.86,2.18,0.0,0.0,0,0,0.544,2.18,1.86,0.99,1,0.0,0.0,0.32,0
1000,275,7,1.99,2.13,0.0,0.54,1,0,0.6352,1.59,1.99,0.27,1,0.253521,0.0,0.14,0
1001,228,2,1.69,1.69,0.0,0.0,0,0,0.4,1.69,1.69,0.67,0,0.0,0.0,0.0,2
1002,263,2,1.86,2.18,0.0,0.0,0,1,0.32,2.18,1.86,0.99,0,0.0,0.0,0.32,2
1003,227,3,1.79,1.79,0.0,0.0,0,1,0.16384,1.79,1.79,0.67,0,0.0,0.0,0.0,3
1004,235,3,1.79,2.09,0.0,0.0,0,0,0.131072,2.09,1.79,0.97,0,0.0,0.0,0.3,3
1005,238,3,1.79,2.09,0.0,0.0,0,0,0.1048579999999999,2.09,1.79,0.97,0,0.0,0.0,0.3,3
1006,260,3,1.99,2.09,0.0,0.0,0,0,0.083886,2.09,1.99,0.77,0,0.0,0.0,0.1,3
1007,272,3,1.99,2.09,0.0,0.4,0,0,0.067109,1.69,1.99,0.37000000000000005,0,0.191388,0.0,0.1,3
1008,272,3,1.99,2.09,0.0,0.4,0,0,0.253687,1.69,1.99,0.37000000000000005,0,0.191388,0.0,0.1,3
1009,229,7,1.69,1.69,0.0,0.2,0,1,0.4,1.49,1.69,0.47000000000000003,1,0.118343,0.0,0.0,0
1010,230,7,1.69,1.99,0.0,0.0,0,1,0.5648,1.99,1.69,0.97,1,0.0,0.0,0.3,0
1011,231,7,1.69,1.99,0.0,0.0,0,0,0.65184,1.99,1.69,0.97,1,0.0,0.0,0.3,0
1012,232,7,1.69,1.99,0.0,0.4,1,1,0.721472,1.59,1.69,0.5700000000000001,1,0.201005,0.0,0.3,0
1013,233,7,1.75,1.99,0.0,0.4,1,0,0.7771779999999999,1.59,1.75,0.51,1,0.201005,0.0,0.24,0
1014,233,7,1.75,1.99,0.0,0.4,1,0,0.821742,1.59,1.75,0.51,1,0.201005,0.0,0.24,0
1015,234,1,1.69,1.99,0.0,0.0,0,0,0.8573940000000001,1.99,1.69,0.97,0,0.0,0.0,0.3,1
1016,235,7,1.75,1.99,0.0,0.4,0,0,0.885915,1.59,1.75,0.51,1,0.201005,0.0,0.24,0
1017,236,7,1.75,1.99,0.0,0.4,0,0,0.908732,1.59,1.75,0.51,1,0.201005,0.0,0.24,0
1018,237,7,1.75,1.99,0.0,0.4,0,0,0.926986,1.59,1.75,0.51,1,0.201005,0.0,0.24,0
1019,240,7,1.86,2.09,0.0,0.0,0,0,0.941588,2.09,1.86,0.9,1,0.0,0.0,0.23,0
1020,240,7,1.86,2.09,0.0,0.0,0,0,0.953271,2.09,1.86,0.9,1,0.0,0.0,0.23,0
1021,244,7,1.86,2.09,0.0,0.2,0,0,0.762617,1.89,1.86,0.7000000000000001,1,0.095694,0.0,0.23,0
1022,252,2,1.89,2.09,0.13,0.0,0,0,0.610093,2.09,1.76,1.0,0,0.0,0.068783,0.2,2
1023,254,4,1.99,2.29,0.0,0.0,1,0,0.688075,2.29,1.99,0.97,0,0.0,0.0,0.3,4
1024,256,2,1.89,2.18,0.13,0.0,0,0,0.5504600000000001,2.18,1.76,1.09,0,0.0,0.068783,0.29,2
1025,258,4,1.99,2.29,0.0,0.0,0,0,0.640368,2.29,1.99,0.97,0,0.0,0.0,0.3,4
1026,260,7,1.86,2.13,0.0,0.24,0,0,0.712294,1.89,1.86,0.7000000000000001,1,0.112676,0.0,0.27,0
1027,260,7,1.86,2.13,0.0,0.24,0,0,0.769835,1.89,1.86,0.7000000000000001,1,0.112676,0.0,0.27,0
1028,260,1,1.76,1.99,0.0,0.2,0,0,0.815868,1.79,1.76,0.7000000000000001,0,0.100503,0.0,0.23,1
1029,263,7,1.86,2.13,0.27,0.0,0,0,0.8526950000000001,2.13,1.59,1.21,1,0.0,0.1451609999999999,0.27,0
1030,265,7,1.86,2.13,0.37,0.0,1,0,0.8821559999999999,2.13,1.49,1.31,1,0.0,0.198925,0.27,0
1031,265,7,1.86,2.13,0.37,0.0,1,0,0.905725,2.13,1.49,1.31,1,0.0,0.198925,0.27,0
1032,269,4,1.99,2.09,0.1,0.0,0,0,0.92458,2.09,1.89,0.8700000000000001,0,0.0,0.050251,0.1,4
1033,270,7,1.86,2.13,0.27,0.0,1,0,0.939664,2.13,1.59,1.21,1,0.0,0.1451609999999999,0.27,0
1034,272,4,1.99,2.09,0.0,0.4,0,0,0.951731,1.69,1.99,0.37000000000000005,0,0.191388,0.0,0.1,4
1035,277,7,1.99,2.13,0.5,0.0,0,1,0.961385,2.13,1.49,1.31,1,0.0,0.251256,0.14,0
1036,228,1,1.69,1.69,0.0,0.0,0,0,0.5,1.69,1.69,0.67,0,0.0,0.0,0.0,1
1037,228,1,1.69,1.69,0.0,0.0,0,0,0.4,1.69,1.69,0.67,0,0.0,0.0,0.0,1
1038,233,1,1.69,1.99,0.0,0.0,0,0,0.5,1.99,1.69,0.97,0,0.0,0.0,0.3,1
1039,235,1,1.69,1.99,0.0,0.0,0,0,0.4,1.99,1.69,0.97,0,0.0,0.0,0.3,1
1040,237,7,1.75,1.99,0.0,0.4,0,0,0.32,1.59,1.75,0.51,1,0.201005,0.0,0.24,0
1041,238,1,1.75,1.99,0.0,0.0,0,0,0.456,1.99,1.75,0.91,0,0.0,0.0,0.24,1
1042,238,1,1.75,1.99,0.0,0.0,0,0,0.5648,1.99,1.75,0.91,0,0.0,0.0,0.24,1
1043,239,1,1.75,1.99,0.0,0.3,0,1,0.65184,1.69,1.75,0.6100000000000001,0,0.150754,0.0,0.24,1
1044,240,1,1.75,1.99,0.0,0.3,0,1,0.721472,1.69,1.75,0.6100000000000001,0,0.150754,0.0,0.24,1
1045,241,1,1.86,1.99,0.0,0.3,0,1,0.7771779999999999,1.69,1.86,0.5,0,0.150754,0.0,0.13,1
1046,252,1,1.76,2.09,0.0,0.0,0,0,0.821742,2.09,1.76,1.0,0,0.0,0.0,0.33,1
1047,253,1,1.76,2.09,0.0,0.0,0,0,0.8573940000000001,2.09,1.76,1.0,0,0.0,0.0,0.33,1
1048,255,1,1.76,2.18,0.0,0.0,0,0,0.885915,2.18,1.76,1.09,0,0.0,0.0,0.42,1
1049,256,1,1.76,2.18,0.0,0.0,0,0,0.908732,2.18,1.76,1.09,0,0.0,0.0,0.42,1
1050,228,7,1.69,1.69,0.0,0.0,0,0,0.7440000000000001,1.69,1.69,0.67,1,0.0,0.0,0.0,0
1051,230,7,1.69,1.99,0.0,0.0,0,1,0.5952,1.99,1.69,0.97,1,0.0,0.0,0.3,0
1052,231,7,1.69,1.99,0.0,0.0,0,0,0.67616,1.99,1.69,0.97,1,0.0,0.0,0.3,0
1053,237,7,1.75,1.99,0.0,0.4,0,0,0.7409279999999999,1.59,1.75,0.51,1,0.201005,0.0,0.24,0
1054,238,7,1.75,1.99,0.0,0.4,0,0,0.7927420000000001,1.59,1.75,0.51,1,0.201005,0.0,0.24,0
1055,243,2,1.86,2.09,0.0,0.0,0,1,0.8341940000000001,2.09,1.86,0.9,0,0.0,0.0,0.23,2
1056,227,1,1.69,1.69,0.0,0.0,0,0,0.32,1.69,1.69,0.67,0,0.0,0.0,0.0,1
1057,228,7,1.69,1.69,0.0,0.0,0,0,0.256,1.69,1.69,0.67,1,0.0,0.0,0.0,0
1058,232,1,1.69,1.99,0.0,0.0,1,0,0.4048,1.99,1.69,0.97,0,0.0,0.0,0.3,1
1059,233,7,1.75,1.99,0.0,0.4,1,0,0.52384,1.59,1.75,0.51,1,0.201005,0.0,0.24,0
1060,235,1,1.69,1.99,0.0,0.0,0,0,0.6190720000000001,1.99,1.69,0.97,0,0.0,0.0,0.3,1
1061,236,1,1.75,1.99,0.0,0.0,0,0,0.695258,1.99,1.75,0.91,0,0.0,0.0,0.24,1
1062,242,1,1.86,1.99,0.0,0.3,0,1,0.5562060000000001,1.69,1.86,0.5,0,0.150754,0.0,0.13,1
1063,245,7,1.86,2.09,0.0,0.2,0,0,0.4449649999999999,1.89,1.86,0.7000000000000001,1,0.095694,0.0,0.23,0
1064,251,1,1.76,2.09,0.0,0.0,0,0,0.3559719999999999,2.09,1.76,1.0,0,0.0,0.0,0.33,1
1065,251,7,1.86,2.09,0.1,0.0,0,0,0.484778,2.09,1.76,1.0,1,0.0,0.053763,0.23,0
1066,252,7,1.86,2.09,0.1,0.0,0,0,0.5878220000000001,2.09,1.76,1.0,1,0.0,0.053763,0.23,0
1067,256,7,1.86,2.18,0.0,0.0,0,0,0.670258,2.18,1.86,0.99,1,0.0,0.0,0.32,0
1068,257,7,1.86,2.18,0.0,0.0,0,0,0.736206,2.18,1.86,0.99,1,0.0,0.0,0.32,0
1069,261,7,1.86,2.13,0.0,0.24,0,0,0.588965,1.89,1.86,0.7000000000000001,1,0.112676,0.0,0.27,0
1070,270,1,1.86,2.18,0.0,0.0,0,0,0.671172,2.18,1.86,0.99,0,0.0,0.0,0.32,1
