age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
32,4,2,2,0,8170,1,0,2,6,8,118,1,0,0,3
39,0,2,1,0,8132,1,0,2,6,8,342,1,0,0,3
40,1,1,1,0,8019,1,0,2,6,8,225,1,0,0,3
38,9,2,2,0,8028,1,0,2,6,8,185,3,0,0,3
43,4,1,1,0,8394,1,0,2,6,8,196,2,0,0,3
39,7,1,1,0,9161,1,0,2,6,8,276,1,0,0,3
54,1,1,0,0,10121,1,0,2,6,8,76,1,0,0,3
38,9,2,2,0,12344,1,0,2,6,8,87,1,0,0,3
40,1,1,1,0,8236,1,0,2,6,8,195,1,0,0,3
55,0,1,1,0,8150,1,0,2,6,8,744,1,0,0,3
42,4,1,2,0,9699,1,0,2,6,8,765,1,0,0,3
39,1,1,1,0,8019,1,0,2,6,8,262,1,0,0,3
40,1,1,0,0,8065,1,0,2,6,8,119,1,0,0,3
32,1,1,1,0,8339,1,0,2,6,8,198,2,0,0,3
55,0,1,1,0,8202,1,0,2,6,8,150,1,0,0,3
45,1,1,1,0,8058,0,0,2,6,8,241,1,0,0,3
35,4,2,2,0,8579,1,0,2,6,8,181,1,0,0,3
58,9,0,1,0,8488,0,0,2,6,8,196,1,0,0,3
35,0,1,1,0,8549,1,0,2,6,8,149,1,0,0,3
49,7,1,0,0,8080,1,0,2,6,8,246,1,0,0,3
34,9,2,2,0,8261,1,0,2,6,8,112,1,0,0,3
36,1,1,1,0,8158,1,0,2,6,8,309,2,0,0,3
24,6,2,1,0,8019,1,0,2,6,8,278,1,0,0,3
34,9,1,1,0,8386,1,0,2,6,8,140,1,0,0,3
51,0,0,1,0,8247,1,0,2,6,8,136,1,0,0,3
39,9,2,3,0,53267,1,0,2,6,8,1623,1,0,0,3
50,6,1,3,0,7935,1,0,2,6,8,101,1,0,0,3
32,7,2,1,0,8329,1,0,2,6,8,144,1,0,0,3
42,1,1,3,0,8151,1,0,2,6,8,238,1,0,0,3
50,9,1,1,0,8816,1,0,2,6,8,354,1,0,0,3
40,7,1,1,0,8090,0,0,2,6,8,79,1,0,0,3
46,4,0,3,0,8021,1,0,2,6,8,187,1,0,0,3
37,4,1,2,0,8250,1,1,2,6,8,451,2,0,0,3
34,1,1,1,0,8289,1,1,2,6,8,159,1,0,0,3
44,1,1,1,0,8293,1,1,2,6,8,409,1,0,0,3
40,0,2,1,0,7910,1,1,2,6,8,170,1,0,0,3
37,9,1,1,0,8020,1,0,2,6,8,608,1,0,0,3
33,1,2,1,1,7959,0,0,2,6,8,243,1,0,0,3
35,1,1,1,0,8108,1,0,2,6,8,145,2,0,0,3
58,1,0,1,0,8008,0,0,2,6,8,112,1,0,0,3
39,1,1,0,0,8019,1,0,2,6,8,262,2,0,0,3
43,1,1,1,0,7510,1,0,2,6,8,124,1,0,0,3
39,10,1,0,0,8427,1,0,2,6,8,53,1,0,0,3
36,7,2,0,0,8077,1,0,2,6,8,134,1,0,0,3
57,5,2,1,0,9659,0,1,2,6,8,204,4,0,0,3
36,0,2,1,0,8039,1,0,2,6,8,186,1,0,0,3
50,1,1,0,0,8090,1,0,2,6,8,678,1,0,0,3
55,1,1,1,0,8071,1,0,2,6,8,182,1,0,0,3
44,6,1,2,0,8311,1,0,2,6,8,162,1,0,0,3
44,7,0,1,0,8443,1,0,2,6,8,27,1,0,0,3
39,3,2,0,0,8128,1,0,2,6,8,699,3,0,0,3
46,1,1,3,0,9063,1,0,2,6,8,43,1,0,0,3
39,1,1,1,0,9002,1,0,2,6,8,97,1,0,0,3
34,0,1,1,0,8888,0,0,2,6,8,1677,1,0,0,3
40,1,1,0,0,8687,1,0,2,6,8,283,2,0,0,3
50,4,1,2,0,8983,1,0,2,6,8,323,1,0,0,3
31,4,2,1,0,8320,1,0,2,6,8,82,1,0,0,3
37,0,2,1,0,8159,1,0,2,6,8,310,1,0,0,3
39,4,2,1,0,9896,1,0,2,6,8,185,1,0,0,3
51,1,1,0,0,9146,1,0,2,6,8,47,1,0,0,3
41,9,1,1,0,8890,1,0,2,6,8,145,1,0,0,3
41,9,1,1,0,8786,1,1,2,6,8,204,1,0,0,3
43,1,1,1,0,8019,0,0,2,6,8,187,1,0,0,3
30,7,2,1,0,8228,1,0,2,6,8,30,2,0,0,3
54,4,0,0,0,8019,0,0,2,6,8,472,1,0,0,3
43,1,0,1,0,8129,1,1,2,6,8,448,1,0,0,3
59,4,0,2,0,7943,1,1,2,6,8,264,1,0,0,3
47,9,1,3,0,8197,1,0,2,6,8,169,1,0,0,3
40,1,1,0,0,7953,1,0,2,6,8,288,1,0,0,3
32,9,1,1,0,8019,1,0,2,6,8,176,2,0,0,3
29,1,1,1,0,8020,1,0,2,6,8,215,1,0,0,3
36,1,1,1,0,8019,1,0,2,6,8,337,1,0,0,3
55,10,1,2,0,13364,0,0,2,6,8,278,1,0,0,3
30,1,0,1,0,7810,1,0,2,6,8,188,2,0,0,3
39,0,2,1,0,8019,1,0,2,6,8,174,2,0,0,3
39,1,0,1,0,8061,1,0,2,6,8,226,2,0,0,3
50,1,0,1,0,8060,1,0,2,6,8,190,1,0,0,3
44,1,1,1,0,7920,1,0,2,6,8,111,2,0,0,3
37,9,2,1,0,8036,1,0,2,6,8,164,1,0,0,3
46,0,1,0,0,8295,1,1,2,6,8,157,2,0,0,3
32,9,2,3,0,7849,0,0,2,6,8,46,1,0,0,3
37,4,2,2,0,8249,1,1,2,6,8,374,1,0,0,3
29,1,1,1,0,8028,1,0,2,6,8,349,1,0,0,3
41,1,1,1,0,8965,1,0,2,6,8,325,1,0,0,3
45,1,1,0,0,9316,1,0,2,6,8,233,2,0,0,3
57,5,0,1,0,7688,1,0,2,6,8,531,1,0,0,3
48,1,2,1,0,8063,1,0,2,6,8,153,1,0,0,3
60,5,1,1,1,8034,0,0,2,6,8,80,1,0,0,3
26,0,2,1,0,8731,1,0,2,6,8,232,1,0,0,3
58,5,1,1,0,13454,1,0,2,6,8,118,1,0,0,3
34,0,1,1,0,8526,1,0,2,6,8,190,1,0,0,3
55,10,0,1,0,8406,1,0,2,6,8,918,1,0,0,3
41,1,1,0,0,8019,1,1,2,6,8,238,1,0,0,3
50,4,0,1,0,9735,1,0,2,6,8,82,1,0,0,3
49,2,1,1,0,8186,1,1,2,6,8,198,3,0,0,3
44,0,1,3,0,8059,0,1,2,6,8,160,2,0,0,3
44,1,1,0,0,8167,1,0,2,6,8,211,1,0,0,3
31,9,1,1,0,8036,1,1,2,6,8,120,1,0,0,3
34,1,2,2,0,9030,1,0,2,6,8,136,1,0,0,3
46,4,2,3,0,9546,1,0,2,6,8,269,1,0,0,3
42,4,1,2,0,8763,0,0,2,6,8,157,1,0,0,3
52,0,1,1,0,8503,1,0,2,6,8,128,1,0,0,3
29,4,2,2,0,8019,1,0,2,6,8,211,1,0,0,3
53,5,1,0,0,8155,1,0,2,6,8,267,2,0,0,3
43,1,1,1,0,9354,1,0,2,6,8,371,2,0,0,3
38,4,1,1,0,8536,1,0,2,6,8,288,2,0,0,3
46,4,1,2,0,8478,1,0,2,6,8,221,1,0,0,3
48,4,0,3,0,8568,1,0,2,6,8,427,1,0,0,3
30,0,0,1,0,8102,1,1,2,6,8,310,1,0,0,3
44,1,1,0,0,8232,0,0,2,6,8,158,1,0,0,3
31,3,1,0,0,8222,1,0,2,6,8,604,3,0,0,3
42,7,2,1,0,8537,1,0,2,6,8,198,1,0,0,3
40,4,2,2,0,11896,1,0,2,6,8,145,1,0,0,3
52,0,1,1,0,9255,1,0,2,6,8,247,1,0,0,3
45,1,0,1,0,8775,1,0,2,6,8,179,2,0,0,3
48,1,1,1,0,8176,1,0,2,6,8,73,1,0,0,3
45,1,1,0,0,7953,1,0,2,6,8,263,2,0,0,3
34,1,1,3,0,8264,1,0,2,6,8,13,1,0,0,3
34,1,1,0,0,7875,1,0,2,6,8,79,2,0,0,3
46,1,1,1,0,8090,1,0,2,6,8,416,1,0,0,3
49,7,0,1,0,8524,1,0,2,6,8,162,1,0,0,3
50,9,1,0,0,8268,1,0,2,6,8,129,1,0,0,3
34,0,2,1,0,8019,1,0,2,6,8,150,1,0,0,3
40,10,2,1,0,8030,1,0,2,6,8,43,1,0,0,3
36,0,1,1,0,8658,1,0,2,6,8,191,1,0,0,3
59,1,0,3,0,8143,1,0,2,6,8,26,1,0,0,3
45,1,1,1,0,8101,1,0,2,6,8,250,1,0,0,3
36,6,1,2,0,8126,1,0,2,6,8,146,1,0,0,3
56,7,1,1,0,8492,1,0,2,6,8,416,1,0,0,3
42,7,0,1,0,8391,1,1,2,6,8,121,2,0,0,3
30,0,1,1,0,8065,1,0,2,6,8,114,2,0,0,3
30,8,2,2,0,8053,1,0,2,6,8,289,1,0,0,3
47,6,1,3,0,8954,1,0,2,6,8,225,1,0,0,3
33,1,1,1,0,8009,1,0,2,6,8,123,1,0,0,3
36,0,1,1,0,7913,1,0,2,6,8,130,2,0,0,3
39,7,0,0,0,8490,1,0,2,6,8,161,2,0,0,3
56,0,0,1,0,8797,1,0,2,6,8,149,2,0,0,3
39,1,0,3,0,8189,1,0,2,6,8,268,2,0,0,3
42,9,1,1,0,8334,1,0,2,6,8,259,2,0,0,3
52,1,1,1,0,11184,0,0,2,6,8,26,1,0,0,3
36,0,0,1,0,8150,1,0,2,6,8,153,1,0,0,3
35,2,1,1,1,8223,1,0,2,6,8,424,2,0,0,3
47,9,1,1,0,8102,1,0,2,6,8,179,2,0,0,3
59,7,0,1,0,8019,1,1,2,6,8,97,1,0,0,3
57,1,1,0,0,13450,1,1,2,6,8,383,1,0,0,3
38,4,1,3,0,9778,1,0,2,6,8,440,1,0,0,3
46,10,1,1,0,7894,1,0,2,6,8,23,1,0,0,3
34,1,1,1,0,8019,0,0,2,6,8,195,1,0,0,3
28,7,2,1,0,13109,1,0,2,6,8,1297,3,0,0,3
38,9,1,3,0,8592,1,0,2,6,8,87,1,0,0,3
56,1,1,1,0,9621,1,0,2,6,8,427,1,0,0,3
41,1,2,0,1,7882,1,1,2,6,8,189,1,0,0,3
52,9,1,3,0,8019,0,0,2,6,8,195,1,0,0,3
54,7,1,1,0,8212,0,0,2,6,8,179,1,0,0,3
61,5,1,1,0,8214,1,1,2,6,8,179,1,0,0,3
53,2,1,1,0,8307,0,0,2,6,8,69,1,0,0,3
47,9,1,1,0,8038,1,0,2,6,8,105,2,0,0,3
53,1,1,0,0,8044,1,0,2,6,8,266,3,0,0,3
46,7,1,1,0,8235,1,0,2,6,8,524,2,0,0,3
39,1,0,0,0,8209,1,1,2,6,8,96,2,0,0,3
56,9,0,1,0,8118,1,0,2,6,8,155,2,0,0,3
55,7,0,0,0,10317,1,0,2,6,8,162,2,0,0,3
44,4,1,2,0,8036,1,0,2,6,8,352,2,0,0,3
37,9,1,0,0,8019,1,0,2,6,8,76,4,0,0,3
35,1,1,0,0,8019,1,0,2,6,8,154,2,0,0,3
55,1,1,1,0,8859,1,0,2,6,8,310,2,0,0,3
37,7,1,1,0,8377,1,0,2,6,8,390,3,0,0,3
30,9,2,1,0,8019,1,0,2,6,8,369,1,0,0,3
37,1,1,0,0,7694,1,1,2,6,8,112,2,0,0,3
36,9,2,1,0,8004,1,0,2,6,8,341,3,0,0,3
38,9,1,1,0,8600,1,0,2,6,8,79,1,0,0,3
41,0,0,0,0,12089,1,0,2,6,8,140,2,0,0,3
48,5,1,1,0,8093,0,1,2,6,8,315,1,0,0,3
55,7,0,1,0,8160,1,0,2,6,8,262,2,0,0,3
28,7,0,1,0,8108,0,0,2,6,8,174,2,0,0,3
54,7,1,1,1,8019,1,0,2,6,8,138,3,0,0,3
30,1,1,1,0,8469,0,0,2,6,8,526,2,0,0,3
48,9,1,2,0,8329,0,0,2,6,8,135,1,0,0,3
31,6,1,1,0,8019,1,0,2,6,8,36,5,0,0,3
38,1,1,1,0,8403,1,0,2,6,8,1906,3,0,0,3
37,1,1,1,0,8414,1,0,2,6,8,219,2,0,0,3
37,7,2,3,0,7901,1,0,2,6,8,147,2,0,0,3
56,1,1,0,0,8024,1,1,2,6,8,407,2,0,0,3
51,1,1,1,0,8069,1,1,2,6,8,121,1,0,0,3
39,1,1,1,0,8304,1,1,2,6,8,209,1,0,0,3
49,9,1,3,0,8034,0,0,2,6,8,92,2,0,0,3
51,1,1,0,0,8672,1,1,2,6,8,208,1,0,0,3
43,6,1,1,0,8937,1,0,2,6,8,193,1,0,0,3
32,7,1,1,0,8262,1,1,2,6,8,144,1,0,0,3
29,9,2,2,0,8424,1,0,2,6,8,65,1,0,0,3
48,4,0,2,0,9347,1,0,2,6,8,339,1,0,0,3
55,7,1,0,0,8274,1,0,2,6,8,285,1,0,0,3
53,1,1,1,0,11416,1,0,2,6,8,231,1,0,0,3
47,9,1,3,0,10125,1,0,2,6,8,168,1,0,0,3
39,4,1,2,0,10896,1,0,2,6,8,278,1,0,0,3
31,1,2,2,0,8079,1,1,2,6,8,389,1,0,0,3
39,1,1,0,0,10245,1,0,2,6,8,158,1,0,0,3
40,1,1,0,0,10899,1,0,2,6,8,145,2,0,0,3
40,9,2,3,0,8014,1,0,2,6,8,78,2,0,0,3
48,9,1,1,0,8166,0,0,2,6,8,142,3,0,0,3
33,9,0,1,0,8026,1,1,2,6,8,87,1,0,0,3
40,9,1,1,0,8128,1,0,2,6,8,147,2,0,0,3
59,5,1,0,0,7900,1,0,2,6,8,289,1,0,0,3
30,9,1,1,0,8503,1,0,2,6,8,703,1,0,0,3
31,4,2,2,0,9871,1,0,2,6,8,170,3,0,0,3
35,10,1,1,0,8552,1,0,2,6,8,802,1,0,0,3
54,9,0,1,0,8040,1,0,2,6,8,381,2,0,0,3
34,0,2,3,0,10453,1,0,2,6,8,218,4,0,0,3
32,9,1,1,0,8109,1,1,2,6,8,57,2,0,0,3
56,0,0,3,0,12265,1,0,2,6,8,304,2,0,0,3
32,0,2,2,0,8414,1,0,2,6,8,241,3,0,0,3
42,1,1,0,0,8034,1,0,2,6,8,230,1,0,0,3
33,7,1,2,0,8104,0,0,2,6,8,262,3,0,0,3
52,2,1,2,0,7835,1,1,2,6,8,392,2,0,0,3
52,7,1,1,0,8679,0,0,2,6,8,201,2,0,0,3
52,1,0,0,1,7836,1,0,2,6,8,145,1,0,0,3
30,10,0,1,0,9163,1,0,2,6,8,252,1,0,0,3
44,7,0,1,0,8020,1,0,2,6,8,235,4,0,0,3
35,0,1,1,0,8088,1,1,2,6,8,235,2,0,0,3
55,4,2,1,0,8239,1,0,2,6,8,328,2,0,0,3
33,1,1,0,0,8351,1,0,2,6,8,116,2,0,0,3
37,1,2,1,0,8259,1,0,2,6,8,246,1,0,0,3
42,9,2,1,0,8019,1,0,2,6,8,293,1,0,0,3
43,10,1,1,0,8019,1,0,2,6,8,37,2,0,0,3
38,2,1,2,0,8917,1,0,2,6,8,132,2,0,0,3
37,9,1,1,0,8142,1,1,2,6,8,530,2,0,0,3
31,8,2,1,0,8271,1,0,2,6,8,175,3,0,0,3
41,4,1,2,0,8084,1,0,2,6,8,524,2,0,0,3
41,9,1,1,0,7653,1,1,2,6,8,29,3,0,0,3
29,8,2,1,0,8228,1,0,2,6,8,311,2,0,0,3
38,0,2,1,0,8240,1,0,2,6,8,211,2,0,0,3
44,6,0,2,0,8023,1,0,2,6,8,312,3,0,0,3
39,0,1,1,0,8123,1,0,2,6,8,412,1,0,0,3
28,9,2,1,0,8331,1,0,2,6,8,392,1,0,0,3
33,1,1,1,0,7670,1,0,2,6,8,191,1,0,0,3
41,7,1,3,0,8023,0,0,2,6,8,284,2,0,0,3
40,1,1,0,0,7697,1,1,2,6,8,144,1,0,0,3
29,0,1,1,0,7869,1,0,2,6,8,328,1,0,0,3
38,4,1,3,0,9368,1,0,2,6,8,100,1,0,0,3
32,0,1,2,0,8300,1,0,2,6,8,226,1,0,0,3
45,7,1,1,0,9278,1,0,2,6,8,507,1,0,0,3
33,0,2,1,0,8120,1,0,2,6,8,392,1,0,0,3
34,1,1,1,0,8867,1,0,2,6,8,684,2,0,0,3
41,2,1,3,0,8108,1,0,2,6,8,333,2,0,0,3
41,1,1,1,0,8159,1,0,2,6,8,311,3,0,0,3
35,0,2,1,0,8167,1,0,2,6,8,128,2,0,0,3
40,9,2,1,0,8219,1,0,2,6,8,322,2,0,0,3
60,6,1,0,0,8065,1,0,2,6,8,202,4,0,0,3
47,7,0,1,0,8220,1,0,2,6,8,92,2,0,0,3
46,1,1,0,0,8549,1,0,2,6,8,739,3,0,0,3
31,1,2,1,0,8019,1,0,2,6,8,273,2,0,0,3
49,6,1,1,0,8020,1,0,2,6,8,260,3,0,0,3
29,1,1,1,0,8062,1,0,2,6,8,268,2,0,0,3
31,4,2,2,0,7846,1,0,2,6,8,396,2,0,0,3
38,4,1,2,0,8408,1,0,2,6,8,262,1,0,0,3
37,1,1,0,0,8234,1,1,2,6,8,308,3,0,0,3
35,9,1,1,0,7888,1,0,2,6,8,467,2,0,0,3
31,4,2,1,0,8802,1,0,2,6,8,320,1,0,0,3
41,0,1,1,0,8019,1,0,2,6,8,160,3,0,0,3
46,7,1,3,0,8099,1,0,2,6,8,245,2,0,0,3
40,7,0,1,0,8124,1,0,2,6,8,189,2,0,0,3
29,0,1,1,0,8201,1,1,2,6,8,477,1,0,0,3
49,0,1,1,0,8101,1,0,2,6,8,310,1,0,0,3
42,4,1,2,0,8019,1,0,2,6,8,65,3,0,0,3
54,7,1,1,0,8529,1,0,2,6,8,196,2,0,0,3
40,4,2,2,0,8261,1,0,2,6,8,221,2,0,0,3
53,0,1,1,0,8263,1,1,2,6,8,197,2,0,0,3
49,4,1,2,0,8111,1,0,2,6,8,221,2,0,0,3
40,1,1,0,1,8019,1,0,2,6,8,64,2,0,0,3
29,8,2,1,0,8967,1,0,2,6,8,75,2,0,0,3
36,1,1,0,0,8042,1,0,2,6,8,400,2,0,0,3
37,9,1,1,0,8729,1,0,2,6,8,378,3,0,0,3
39,7,1,1,0,9224,1,0,2,6,8,118,2,0,0,3
36,9,1,1,0,8387,1,1,2,6,8,1597,2,0,0,3
44,2,1,2,0,9650,1,0,2,6,8,346,2,0,0,3
40,0,1,1,0,8025,1,0,2,6,8,60,3,0,0,3
49,1,1,1,0,8045,1,0,2,6,8,276,2,0,0,3
30,9,2,3,0,7971,1,0,2,6,8,152,2,0,0,3
57,4,1,2,0,10161,1,0,2,6,8,251,3,0,0,3
24,7,2,1,0,8096,1,1,2,6,8,390,2,0,0,3
46,1,1,3,0,8420,1,0,2,6,8,306,2,0,0,3
33,0,1,1,0,8040,0,0,2,6,8,189,3,0,0,3
43,7,0,1,0,8019,1,0,2,6,8,125,2,0,0,3
43,0,2,1,0,7522,1,0,2,6,8,234,2,0,0,3
40,1,0,0,0,8388,0,0,2,6,8,79,2,0,0,3
44,9,2,3,0,8097,1,0,2,6,8,13,6,0,0,3
35,9,2,2,0,8245,1,1,2,6,8,283,3,0,0,3
47,9,1,1,0,8522,1,0,2,6,8,109,2,0,0,3
33,1,1,1,0,8391,1,0,2,6,8,132,2,0,0,3
31,0,1,1,0,8019,1,1,2,6,8,144,2,0,0,3
40,1,0,1,0,8019,1,0,2,6,8,121,2,0,0,3
36,2,1,2,0,8144,1,0,2,6,8,95,3,0,0,3
56,5,0,0,0,8023,1,0,2,6,8,31,3,0,0,3
40,0,2,3,0,8438,1,0,2,6,8,112,3,0,0,3
41,0,0,1,0,8341,1,0,2,6,8,87,4,0,0,3
53,5,1,1,0,8322,1,0,2,6,8,593,2,0,0,3
39,1,1,1,0,8626,1,0,2,6,8,99,2,0,0,3
44,1,0,1,0,8598,1,0,2,6,8,198,2,0,0,3
38,0,1,1,0,11066,1,0,2,6,8,285,2,0,0,3
54,9,0,1,0,8102,1,0,2,6,8,190,3,0,0,3
58,4,1,2,0,8087,1,0,2,6,8,172,5,0,0,3
52,1,1,0,0,8077,1,0,2,6,8,213,3,0,0,3
28,0,2,1,0,8270,1,0,2,6,8,178,2,0,0,3
36,1,1,1,0,8707,1,0,2,6,8,174,2,0,0,3
60,5,1,0,0,8383,1,0,2,6,8,631,2,0,0,3
42,7,0,1,0,8074,1,0,2,6,8,176,5,0,0,3
42,0,1,1,0,8120,1,0,2,6,8,32,3,0,0,3
44,4,1,2,0,8124,1,0,2,6,8,1529,2,0,0,3
51,1,0,0,0,8344,1,0,2,6,8,254,2,0,0,3
49,1,1,0,0,8217,1,0,2,6,8,200,2,0,0,3
47,2,1,3,0,8228,1,0,2,6,8,135,2,0,0,3
37,1,1,1,0,8202,1,0,2,6,8,112,4,0,0,3
34,4,1,2,0,8124,1,0,2,6,8,314,3,0,0,3
35,7,1,1,0,8128,1,0,2,6,8,597,3,0,0,3
35,1,2,1,0,8395,1,1,2,6,8,207,3,0,0,3
40,1,1,0,0,8012,1,0,2,6,8,410,2,0,0,3
55,9,1,1,0,8019,0,0,2,6,8,160,3,0,0,3
55,5,1,1,0,8162,1,0,2,6,8,42,3,0,0,3
35,4,2,2,0,8569,1,0,2,6,8,55,2,0,0,3
57,1,1,0,0,8181,1,0,2,6,8,155,2,0,0,3
53,4,1,2,0,8134,1,0,2,6,8,336,3,0,0,3
41,1,1,0,0,8531,1,0,2,6,8,233,2,0,0,3
57,1,1,3,0,8826,1,0,2,6,8,211,2,0,0,3
45,1,1,3,0,8267,1,0,2,6,8,88,5,0,0,3
43,1,1,0,0,9230,1,0,2,6,8,208,3,0,0,3
56,6,1,3,0,8026,0,0,2,6,8,305,2,0,0,3
31,2,1,2,0,8300,1,0,2,6,8,206,2,0,0,3
37,1,2,1,0,8107,1,0,2,6,8,128,2,0,0,3
30,4,1,2,0,8051,1,0,2,6,8,122,3,0,0,3
30,0,2,1,0,8134,1,0,2,6,8,66,3,0,0,3
54,1,1,1,0,8273,1,0,2,6,8,66,2,0,0,3
36,4,1,2,0,8163,1,0,2,6,8,164,2,0,0,3
55,10,1,2,0,8402,0,0,2,6,8,343,3,0,0,3
37,0,2,1,0,8588,1,1,2,6,8,126,2,0,0,3
38,3,1,1,0,8019,1,0,2,6,8,59,3,0,0,3
48,0,1,1,0,11773,1,0,2,6,8,249,3,0,0,3
55,3,0,2,0,14939,1,0,2,6,8,406,3,0,0,3
59,7,1,1,0,8326,1,1,2,6,8,250,7,0,0,3
37,9,1,1,0,7598,1,0,2,6,8,183,5,0,0,3
33,1,0,1,0,8079,0,0,2,6,8,190,3,0,0,3
44,1,1,0,0,8086,1,0,2,6,8,220,2,0,0,3
57,9,1,1,0,8421,1,0,2,6,8,153,3,0,0,3
30,6,2,2,0,8819,0,0,2,6,8,95,2,0,0,3
42,9,1,2,0,8258,1,1,2,6,8,191,3,0,0,3
51,1,0,1,0,8440,1,0,2,6,8,216,2,0,0,3
44,0,0,1,0,8180,1,0,2,7,8,89,2,0,0,3
46,9,1,1,1,8308,0,0,2,7,8,51,3,0,0,3
29,8,2,1,0,8129,1,0,2,7,8,169,3,0,0,3
39,1,1,0,0,8264,1,0,2,7,8,148,3,0,0,3
42,7,1,1,0,8019,1,0,2,7,8,132,3,0,0,3
50,1,1,0,0,8175,1,0,2,7,8,117,3,0,0,3
42,9,2,1,0,8019,1,0,2,7,8,275,4,0,0,3
39,0,1,1,0,8039,1,0,2,7,8,124,2,0,0,3
55,9,2,2,0,8111,1,0,2,7,8,118,3,0,0,3
46,7,1,1,0,8108,1,0,2,7,8,479,2,0,0,3
42,1,1,1,0,8185,1,0,2,7,8,285,3,0,0,3
45,4,1,2,0,8122,1,0,2,7,8,35,4,0,0,3
43,1,1,0,0,7565,1,0,2,7,8,322,2,0,0,3
42,0,1,1,0,8464,1,0,2,7,8,202,2,0,0,3
30,0,1,1,0,8023,0,0,2,7,8,172,8,0,0,3
47,1,1,1,0,9020,1,0,2,7,8,201,4,0,0,3
51,7,0,1,0,7950,1,0,2,7,8,216,3,0,0,3
38,9,2,1,0,8061,1,0,2,7,8,195,2,0,0,3
57,9,1,3,0,9636,1,0,2,7,8,96,2,0,0,3
42,4,0,2,0,8240,1,0,2,7,8,720,2,0,0,3
32,9,0,1,0,8229,1,1,2,7,8,188,2,0,0,3
46,4,1,2,0,8019,0,0,2,7,8,70,2,0,0,3
29,8,2,2,0,8204,1,0,2,7,8,141,3,0,0,3
59,5,1,1,0,8855,1,0,2,7,8,106,1,0,0,3
32,1,2,1,0,8320,1,0,2,7,8,395,2,0,0,3
44,1,1,0,0,8522,1,0,2,7,8,629,2,0,0,3
40,5,1,0,0,8426,1,0,2,7,8,502,1,0,0,3
31,1,2,1,0,8072,1,0,2,7,8,446,1,0,0,3
46,6,1,2,0,10322,1,0,2,7,8,241,1,0,0,3
43,4,1,2,0,8163,1,0,2,7,8,131,3,0,0,3
34,7,1,1,0,8224,1,0,2,7,8,312,1,0,0,3
39,4,1,2,0,8324,1,0,2,7,8,275,6,0,0,3
30,1,0,1,0,8270,1,1,2,7,8,120,2,0,0,3
56,5,1,1,0,8019,1,0,2,7,8,333,4,0,0,3
29,9,1,1,0,8027,0,0,2,7,8,113,1,0,0,3
40,1,0,1,0,8158,1,0,2,7,8,91,1,0,0,3
36,7,1,1,0,8203,1,0,2,7,8,128,3,0,0,3
37,1,2,1,0,8257,1,0,2,7,8,200,2,0,0,3
35,0,1,1,0,8019,0,0,2,7,8,326,1,0,0,3
35,1,1,0,1,8019,1,0,2,7,8,292,1,0,0,3
47,7,1,0,0,8241,1,0,2,7,8,68,1,0,0,3
31,7,1,1,0,8433,1,0,2,7,8,215,1,0,0,3
56,5,2,0,0,8242,1,0,2,7,8,97,1,0,0,3
57,9,1,1,0,8216,0,0,2,7,8,32,1,0,0,3
36,1,1,1,0,7768,1,0,2,7,8,162,1,0,0,3
45,6,0,1,0,7880,1,0,2,7,8,152,3,0,0,3
47,1,1,3,0,8752,1,0,2,7,8,268,1,0,0,3
29,9,2,2,0,8019,1,0,2,7,8,104,2,0,0,3
57,7,1,1,0,8020,0,0,2,7,8,852,1,0,0,3
45,1,1,0,0,8116,1,0,2,7,8,923,3,0,0,3
31,1,2,0,0,8454,1,0,2,7,8,159,2,0,0,3
31,4,0,2,0,8019,1,0,2,7,8,953,3,0,0,3
37,9,2,2,0,8166,0,0,2,7,8,416,2,0,0,3
30,9,2,2,0,8022,1,0,2,7,8,174,1,0,0,3
58,7,0,1,0,9128,1,1,2,7,8,180,1,0,0,3
33,7,1,1,0,8423,1,0,2,7,8,139,1,0,0,3
39,1,1,0,0,9000,1,0,2,7,8,294,1,0,0,3
33,1,2,0,0,8114,1,0,2,7,8,102,1,0,0,3
34,7,1,1,0,8321,1,0,2,7,8,124,1,0,0,3
36,7,0,1,0,7729,1,1,2,7,8,128,1,0,0,3
37,7,2,1,0,8278,1,0,2,7,8,130,1,0,0,3
35,1,1,1,0,8546,1,1,2,7,8,143,1,0,0,3
55,5,1,1,0,8121,1,0,2,7,8,74,1,0,0,3
34,4,2,2,0,8891,1,0,2,7,8,105,2,0,0,3
40,4,0,2,0,8509,1,0,2,7,8,477,2,0,0,3
42,1,2,0,0,8038,1,0,2,7,8,158,1,0,0,3
37,1,1,1,0,8035,1,0,2,7,8,250,1,0,0,3
42,4,1,2,0,8405,1,0,2,7,8,168,1,0,0,3
35,9,2,1,0,8558,1,0,2,7,8,520,1,0,0,3
44,9,0,1,0,7690,1,0,2,7,8,171,1,0,0,3
30,7,2,1,0,7845,1,0,2,7,8,113,1,0,0,3
45,2,1,1,0,8087,1,0,2,7,8,254,1,0,0,3
35,1,2,3,1,7487,1,0,2,7,8,149,1,0,0,3
36,0,0,1,0,8019,1,0,2,7,8,133,2,0,0,3
49,1,1,1,0,8083,1,0,2,7,8,293,3,0,0,3
31,1,2,1,0,9434,1,0,2,7,8,485,1,0,0,3
31,9,2,1,0,8166,1,0,2,7,8,374,1,0,0,3
