age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
38,5,11,9,2,2,0,4,1,0,0,50,38
44,5,12,14,2,9,0,4,1,0,0,40,38
44,3,1,7,0,6,4,3,0,0,0,46,32
26,3,11,9,4,6,1,4,1,0,0,40,38
36,3,11,9,2,7,0,2,1,0,0,40,38
41,3,7,12,2,3,5,4,0,0,0,50,38
67,3,14,15,2,9,0,4,1,20051,0,48,38
39,1,2,8,2,12,0,4,1,0,0,50,38
57,3,3,2,6,8,1,2,0,0,0,30,38
29,3,8,11,5,2,1,4,1,0,0,40,38
31,4,9,13,4,4,1,4,0,0,0,45,38
34,-1,11,9,4,-1,4,2,0,0,0,40,38
44,3,15,10,2,13,0,4,1,0,0,40,38
29,3,10,16,4,9,3,4,1,0,0,40,38
30,3,15,10,4,5,4,4,0,0,0,40,38
27,3,11,9,4,13,1,4,1,0,0,40,38
27,3,15,10,2,11,0,4,1,0,0,50,38
32,3,11,9,4,5,1,4,0,0,0,45,38
58,3,0,6,2,7,5,4,0,0,0,8,38
35,1,15,10,2,10,0,4,1,0,0,40,38
21,3,11,9,4,5,3,4,1,0,0,36,38
28,3,15,10,4,2,4,4,1,0,0,40,38
46,5,15,10,0,3,1,4,1,0,0,50,38
36,5,11,9,5,7,4,4,0,0,0,40,38
72,3,1,7,6,0,4,4,0,0,0,40,38
35,3,11,9,2,6,5,2,0,0,0,40,38
33,0,8,11,0,2,4,2,0,0,0,40,38
69,3,1,7,4,6,1,4,0,0,0,40,38
35,3,11,9,2,6,0,4,1,0,0,40,38
31,3,11,9,5,0,4,4,0,0,0,20,-1
34,3,11,9,2,12,5,4,0,0,0,32,38
30,3,1,7,2,7,0,4,1,0,0,40,25
28,3,9,13,4,13,1,4,1,0,0,55,38
54,3,9,13,2,11,0,4,1,0,0,35,38
47,3,15,10,2,9,0,4,1,0,0,50,38
24,3,11,9,4,5,4,2,0,0,0,40,38
52,5,9,13,2,9,0,4,1,0,0,60,38
20,3,11,9,4,5,3,0,1,0,0,48,38
43,4,12,14,2,3,0,4,1,5013,0,45,38
45,3,5,4,5,7,4,4,0,0,0,40,25
29,5,11,9,5,2,1,4,1,0,0,35,38
47,3,12,14,0,3,4,4,1,0,0,42,38
24,3,11,9,4,2,3,4,1,0,0,40,38
51,3,11,9,2,9,0,4,1,0,0,40,38
17,3,1,7,4,11,3,4,1,0,0,12,38
37,3,8,11,2,2,0,4,1,0,1977,40,38
27,3,10,16,4,9,1,4,0,0,0,70,38
29,3,9,13,2,3,5,4,1,0,0,40,38
18,-1,2,8,4,-1,3,4,1,0,0,25,38
36,5,7,12,0,11,4,4,0,0,0,35,38
58,1,9,13,4,9,1,4,0,0,0,40,38
26,5,15,10,2,2,0,4,1,0,0,45,38
65,-1,15,10,2,-1,0,4,1,0,0,30,38
57,3,11,9,2,11,0,4,1,0,0,40,38
59,3,11,9,2,2,0,4,1,0,0,40,38
27,3,11,9,2,6,0,4,1,0,0,40,38
31,5,9,13,4,12,1,4,1,0,0,40,38
21,3,15,10,4,11,3,4,0,0,0,24,38
29,3,15,10,4,0,1,4,1,0,0,60,38
18,3,1,7,4,7,3,4,1,0,0,40,38
52,3,0,6,2,2,0,4,1,0,1887,47,38
57,4,9,13,0,9,1,4,1,0,0,80,38
42,-1,11,9,2,-1,0,4,1,0,0,40,38
55,-1,11,9,2,-1,5,1,0,0,0,40,38
60,3,5,4,4,13,1,4,1,0,0,48,38
31,3,9,13,2,9,0,4,1,7688,0,40,1
23,3,9,13,4,0,3,4,0,0,0,40,38
27,3,11,9,4,11,3,4,1,0,0,40,38
23,-1,15,10,4,-1,4,0,0,0,0,25,38
42,5,14,15,2,9,0,4,1,0,1902,50,38
25,3,15,10,4,12,1,4,1,2174,0,40,38
49,3,9,13,4,9,1,4,0,0,0,45,38
32,3,9,13,4,12,1,4,1,0,0,40,38
19,3,15,10,4,0,3,4,1,0,0,28,38
60,3,5,4,0,7,1,4,0,0,0,40,38
42,1,6,5,2,7,0,4,1,0,0,40,38
35,5,7,12,4,4,1,4,1,0,0,40,38
48,3,11,9,4,0,4,2,0,0,0,37,38
51,3,12,14,2,2,0,4,1,0,0,40,38
29,3,11,9,4,2,1,0,1,0,0,40,38
36,1,11,9,5,3,1,2,1,0,0,40,38
17,3,0,6,4,7,3,4,0,0,0,21,38
52,3,12,14,0,9,1,4,0,6849,0,60,38
24,3,11,9,4,2,1,4,1,0,0,40,38
24,3,11,9,2,5,0,4,1,0,0,50,38
26,1,9,13,4,9,3,4,1,1055,0,40,38
27,3,9,13,4,7,3,4,0,0,0,20,38
39,3,11,9,4,5,3,4,1,0,0,60,38
30,3,11,9,2,13,0,2,1,0,0,45,38
50,5,11,9,2,3,0,4,1,0,0,32,38
52,4,9,13,2,11,0,4,1,0,0,55,38
46,3,14,15,2,9,0,4,1,15024,0,45,38
23,3,9,13,4,11,3,4,0,0,0,20,38
45,3,1,7,6,7,1,2,0,0,0,20,38
65,3,6,5,6,8,4,2,0,0,0,24,38
29,3,8,11,2,13,0,4,1,0,0,55,38
47,3,6,5,3,5,4,4,1,0,0,40,7
30,3,11,9,4,4,3,2,1,0,0,60,38
34,3,11,9,2,11,0,4,1,0,0,45,38
38,5,11,9,2,11,0,4,1,0,0,64,38
33,3,15,10,2,3,0,4,1,0,0,40,38
49,3,9,13,2,11,0,4,1,0,0,26,38
47,5,15,10,4,7,4,2,0,0,0,40,38
49,1,0,6,5,7,4,2,0,0,0,40,38
43,3,15,10,2,2,0,4,1,15024,0,60,38
30,3,9,13,2,0,5,2,0,0,0,40,38
58,5,11,9,2,2,0,4,1,0,0,60,38
19,3,11,9,4,7,3,4,0,0,0,14,38
21,3,9,13,4,5,1,4,1,0,0,40,38
33,3,9,13,2,3,0,4,1,15024,0,60,38
47,4,4,3,2,13,0,4,1,0,0,50,4
52,5,10,16,2,9,0,4,1,0,0,60,38
26,3,11,9,0,2,1,4,1,0,0,55,38
60,3,11,9,2,2,0,4,1,0,0,40,38
21,3,15,10,4,5,3,4,1,0,0,40,38
36,3,15,10,2,11,0,4,1,5178,0,50,38
31,3,15,10,2,2,0,4,1,0,0,45,38
50,4,10,16,5,9,1,4,1,0,0,40,38
31,1,11,9,0,0,4,4,0,0,0,40,38
71,3,11,9,2,2,0,4,1,0,0,15,38
58,-1,11,9,2,-1,0,4,1,0,0,50,38
30,6,9,13,2,12,0,4,1,0,0,40,38
20,3,15,10,4,7,3,4,1,0,0,20,38
24,3,11,9,4,3,2,4,1,4101,0,50,38
35,3,10,16,2,9,0,1,1,0,0,40,35
38,6,15,10,5,3,1,4,0,0,0,45,38
27,3,11,9,4,6,3,4,0,0,0,32,38
29,6,15,10,4,0,4,1,0,0,0,40,29
70,-1,6,5,6,-1,4,4,0,1111,0,15,38
34,3,11,9,2,2,0,4,1,0,0,45,38
44,3,5,4,2,2,0,4,1,0,0,35,38
43,3,11,9,2,6,0,4,1,0,0,40,38
44,5,2,8,2,5,0,2,1,0,0,40,38
35,3,12,14,4,11,1,4,1,0,0,60,38
27,3,15,10,4,9,1,4,1,0,0,40,38
43,1,12,14,4,9,1,4,1,0,0,38,38
20,3,15,10,4,11,1,4,0,0,0,25,38
42,3,7,12,0,9,4,4,0,8614,0,40,38
27,6,15,10,2,13,0,4,1,3411,0,40,38
42,3,11,9,2,2,0,2,1,0,0,40,38
20,-1,1,7,3,-1,3,1,0,0,1762,40,34
24,3,6,5,4,6,1,4,1,0,1721,40,38
48,0,15,10,0,3,1,4,1,0,0,40,38
17,-1,1,7,4,-1,3,4,0,0,0,20,38
17,5,1,7,4,4,3,4,1,0,0,10,38
33,3,9,13,2,3,0,4,1,0,0,40,38
50,4,11,9,2,11,0,4,1,0,0,50,38
22,3,11,9,4,11,3,4,0,2597,0,40,38
17,3,2,8,4,7,3,4,1,0,0,16,38
32,3,15,10,2,0,0,4,1,0,0,40,25
31,3,11,9,4,2,1,4,1,0,0,45,38
58,5,11,9,6,3,1,4,1,0,0,50,38
29,1,11,9,4,10,3,4,1,0,0,48,38
37,3,8,11,2,2,0,4,1,0,0,40,31
34,5,11,9,2,2,0,4,1,0,0,40,38
23,1,15,10,5,3,4,2,1,0,0,40,38
18,6,1,7,4,0,3,4,0,0,0,5,38
34,3,11,9,0,3,1,4,0,0,0,40,38
66,-1,5,4,4,-1,1,4,1,0,0,4,38
45,1,9,13,2,9,5,4,0,0,0,55,38
41,3,12,14,4,3,1,4,1,0,0,35,5
26,3,11,9,4,7,2,4,1,0,0,30,38
54,1,15,10,2,4,0,4,1,0,0,40,38
24,3,15,10,4,6,3,2,0,0,0,45,38
42,3,15,10,2,9,0,4,1,0,0,50,38
20,3,15,10,4,9,3,4,1,0,0,20,38
23,6,9,13,4,12,1,4,0,0,0,20,38
25,-1,7,12,4,-1,2,4,1,0,0,45,38
35,3,12,14,4,9,1,4,1,0,0,60,38
31,3,12,14,2,12,0,4,1,0,1902,40,38
30,3,9,13,4,9,3,4,0,0,0,40,30
19,3,11,9,4,11,3,4,0,0,0,20,38
36,1,9,13,4,9,1,4,1,0,0,50,38
31,3,9,13,6,11,4,4,0,0,1380,40,4
21,3,15,10,4,5,3,4,1,0,0,30,38
31,5,15,10,2,2,0,4,1,0,0,40,38
46,3,10,16,0,9,4,4,0,25236,0,65,38
44,3,9,13,0,3,3,4,0,0,0,50,38
40,3,2,8,2,7,0,2,1,0,0,40,22
45,3,15,10,4,11,1,2,1,0,0,40,38
60,3,11,9,2,2,0,4,1,0,0,35,38
18,3,1,7,4,7,2,4,1,0,0,25,38
28,3,9,13,2,9,0,4,1,0,0,40,38
36,3,15,10,0,0,4,2,0,0,0,40,38
36,3,9,13,5,9,1,4,1,0,0,40,-1
40,3,8,11,2,12,0,4,1,4386,0,40,38
36,1,9,13,0,0,4,4,0,0,0,35,15
31,3,11,9,5,7,4,2,0,0,0,40,38
33,3,11,9,2,6,0,4,1,0,0,40,38
19,6,11,9,4,12,3,4,0,0,0,40,38
22,3,15,10,4,11,3,4,0,0,0,15,38
34,3,9,13,2,3,0,4,1,0,0,45,38
33,3,11,9,4,7,1,4,1,0,0,40,38
41,3,11,9,2,2,0,4,1,0,2051,60,38
29,3,9,13,4,9,1,4,1,4650,0,40,38
50,1,11,9,2,3,0,4,1,0,0,42,38
42,3,9,13,2,3,0,4,1,7298,0,45,38
43,3,9,13,4,9,1,4,1,0,0,40,-1
44,3,11,9,2,11,5,4,0,0,0,40,38
20,3,15,10,4,7,1,4,0,0,0,20,38
31,3,11,9,2,7,0,4,1,0,0,40,25
65,5,1,7,2,3,0,4,1,9386,0,59,-1
23,3,15,10,4,7,1,4,0,0,0,24,38
55,3,15,10,0,0,1,1,0,0,0,40,38
26,3,8,11,2,0,0,4,1,0,2377,45,38
25,3,8,11,4,7,3,4,0,0,0,15,38
45,-1,15,10,2,-1,5,2,0,0,0,40,38
35,3,15,10,2,2,0,4,1,2407,0,40,38
36,3,15,10,4,11,1,2,0,0,0,36,38
43,6,9,13,2,9,0,4,1,0,0,50,38
56,3,11,9,6,7,4,2,0,594,0,20,38
42,3,9,13,2,12,0,4,1,0,0,40,38
19,3,15,10,4,7,2,4,0,0,0,25,38
55,5,11,9,2,13,0,4,1,0,0,72,38
42,3,12,14,4,3,1,4,0,14084,0,50,38
26,3,8,11,4,12,3,4,1,0,0,40,38
17,3,2,8,4,5,3,4,1,0,0,20,38
42,1,9,13,2,9,5,4,0,0,0,40,38
55,3,11,9,2,13,0,4,1,7688,0,40,38
32,3,15,10,4,0,3,2,0,0,0,40,38
29,3,1,7,4,2,3,2,1,0,0,40,13
46,6,9,13,2,9,0,4,1,0,0,37,38
29,6,9,13,2,3,0,4,1,7688,0,40,38
22,3,9,13,4,9,4,4,1,0,0,20,38
58,5,0,6,2,2,0,4,1,0,0,40,38
23,3,11,9,4,13,4,4,1,0,0,50,38
39,3,11,9,4,5,1,4,1,0,0,40,38
27,3,8,11,4,2,3,4,1,0,0,38,38
54,3,11,9,2,13,0,4,1,0,0,40,38
33,1,9,13,4,9,1,4,0,0,0,45,38
46,0,11,9,2,0,5,4,0,0,0,40,38
37,3,11,9,4,4,1,2,1,0,0,40,38
36,3,11,9,4,7,1,4,0,0,0,18,38
59,1,11,9,2,0,5,4,0,0,0,38,38
34,1,11,9,0,10,4,4,1,0,0,40,31
53,4,10,16,2,3,0,4,1,0,0,70,38
51,3,9,13,4,11,1,4,1,0,0,55,38
32,3,0,6,5,7,4,4,0,0,0,42,38
31,6,15,10,3,7,2,4,1,0,0,40,38
22,3,15,10,2,11,5,4,0,0,0,30,10
47,5,9,13,0,11,1,4,0,0,0,50,38
32,3,11,9,4,6,1,4,1,0,0,40,38
26,3,15,10,4,4,1,4,0,0,0,38,38
37,3,4,3,5,4,1,4,1,0,0,32,12
31,3,11,9,0,2,4,4,1,0,0,55,38
37,3,8,11,2,12,5,4,0,0,0,24,38
55,3,11,9,4,11,1,4,1,0,0,38,38
23,1,8,11,0,12,1,4,1,0,0,56,38
36,3,15,10,0,0,4,4,0,0,0,40,38
34,3,12,14,2,9,0,4,1,0,0,40,-1
43,3,9,13,2,11,0,4,1,0,0,50,38
54,3,15,10,4,12,1,4,1,0,0,40,38
43,6,15,10,2,2,0,4,1,0,0,40,-1
28,3,8,11,4,6,1,4,0,0,1669,42,38
40,3,8,11,2,3,0,4,1,0,0,50,38
41,5,15,10,2,3,0,4,1,0,0,60,38
40,3,9,13,4,11,1,3,0,0,0,55,38
42,3,15,10,0,0,1,2,0,0,0,38,38
61,5,11,9,2,4,0,4,1,0,2352,50,38
18,3,2,8,4,6,3,4,1,0,0,30,38
59,-1,11,9,2,-1,0,4,1,0,0,16,38
21,-1,11,9,4,-1,1,4,0,1055,0,40,38
48,3,8,11,2,12,0,4,1,0,0,50,38
41,4,9,13,2,12,0,4,1,0,0,40,38
18,-1,15,10,4,-1,3,4,1,0,0,33,38
23,3,11,9,4,11,1,4,0,2463,0,40,38
60,3,11,9,2,13,0,4,1,0,0,60,38
22,3,15,10,4,7,2,2,1,0,0,20,38
61,3,11,9,2,6,0,4,1,0,0,40,38
25,3,11,9,4,6,1,2,1,0,0,40,38
46,3,12,14,4,12,1,4,1,0,0,35,38
43,3,9,13,2,3,0,4,1,0,1902,40,8
43,3,7,12,0,2,1,4,1,0,0,40,38
24,3,11,9,4,7,3,2,1,0,1721,30,38
68,5,1,7,4,4,4,4,1,0,0,20,38
31,3,11,9,0,0,4,4,0,0,0,38,38
17,3,1,7,4,11,3,4,0,0,0,20,38
32,3,11,9,2,2,0,4,1,5178,0,48,38
50,-1,12,14,3,-1,2,4,1,0,0,40,38
33,3,9,13,2,9,0,4,1,3103,0,47,38
64,3,9,13,2,9,0,4,1,0,0,40,38
20,3,11,9,4,13,3,4,1,0,0,30,38
30,3,11,9,5,7,3,4,0,0,0,36,38
22,-1,15,10,4,-1,3,2,1,0,0,40,38
43,3,15,10,0,3,1,4,1,0,0,45,38
22,3,15,10,4,0,3,4,1,0,0,40,38
17,3,0,6,4,4,3,4,1,0,0,20,38
47,5,11,9,2,7,5,4,0,0,0,75,21
41,3,8,11,4,9,1,4,0,0,0,60,38
56,3,15,10,2,2,0,4,1,0,0,50,38
64,3,11,9,2,13,0,4,1,0,0,45,38
47,3,11,9,2,13,0,4,1,0,0,50,38
48,3,8,11,4,0,4,4,1,0,0,40,38
31,3,12,14,4,9,1,4,0,0,0,46,38
29,3,8,11,4,12,3,4,1,0,0,40,38
30,3,11,9,6,0,1,4,0,0,0,40,38
32,3,11,9,2,3,0,4,1,0,1672,60,38
57,3,11,9,6,13,4,4,1,0,653,42,38
62,3,11,9,6,7,1,4,0,0,0,40,38
39,3,11,9,5,6,4,4,0,0,0,24,38
43,3,15,10,4,0,1,4,1,0,0,25,38
24,4,9,13,4,11,3,4,1,0,0,40,38
42,-1,1,7,2,-1,0,4,1,0,0,15,38
53,3,15,10,2,0,5,4,0,4386,0,40,38
26,3,15,10,4,5,3,4,1,0,0,40,38
73,5,11,9,2,3,0,4,1,0,0,40,38
72,-1,1,7,6,-1,1,4,0,0,0,24,38
55,3,11,9,2,6,0,4,1,0,0,40,38
25,3,11,9,0,0,1,4,1,0,0,40,38
41,3,9,13,0,9,1,4,0,0,0,50,38
24,3,9,13,4,3,1,4,1,0,0,50,38
63,3,11,9,6,4,1,4,1,0,0,6,38
17,3,1,7,4,11,3,4,1,0,0,20,38
35,3,15,10,2,2,0,4,1,0,0,50,38
51,3,15,10,2,9,0,4,1,0,0,40,38
62,1,9,13,6,9,1,4,0,0,0,48,38
55,3,11,9,2,2,0,4,1,4386,0,40,38
43,3,15,10,0,9,1,4,1,0,0,40,38
40,1,11,9,0,7,1,4,0,0,0,50,38
37,3,9,13,2,3,0,4,1,0,0,45,38
39,3,9,13,2,2,0,4,1,0,0,40,38
31,3,11,9,4,2,3,4,1,0,0,18,38
61,3,12,14,6,9,1,4,0,0,0,40,38
26,3,8,11,0,0,1,4,0,0,0,55,38
46,5,11,9,2,11,0,4,1,0,0,50,38
26,3,9,13,4,9,1,4,0,0,0,40,38
48,6,10,16,0,9,3,4,1,0,0,50,38
34,3,11,9,4,13,3,4,1,0,0,40,38
34,1,11,9,4,0,3,4,0,0,0,40,38
59,3,11,9,2,7,0,4,1,0,0,40,38
34,3,9,13,4,9,3,4,0,0,0,40,38
49,3,9,13,4,3,1,4,0,0,0,56,38
18,3,1,7,4,0,3,4,0,0,0,20,38
43,3,11,9,2,4,0,4,1,0,0,40,25
48,3,1,7,2,3,0,4,1,0,0,50,38
28,4,15,10,2,3,0,4,1,0,0,70,38
33,3,11,9,2,6,0,4,1,0,0,40,38
24,3,15,10,4,11,1,4,0,0,0,15,38
21,3,0,6,4,5,1,4,1,0,0,40,38
17,3,1,7,4,11,3,4,1,0,0,28,38
39,3,15,10,2,4,0,4,1,0,0,50,38
29,5,9,13,5,9,3,4,1,0,0,40,38
44,3,9,13,2,3,0,4,1,0,0,40,38
24,3,15,10,4,13,3,4,1,0,0,50,38
71,5,12,14,2,11,0,4,1,10605,0,40,38
51,5,9,13,2,11,0,1,1,0,2415,40,2
55,3,4,3,0,7,4,2,1,0,0,25,38
41,3,9,13,2,3,0,4,1,0,0,60,38
23,3,11,9,4,5,4,2,0,0,0,7,38
38,3,8,11,0,0,4,4,0,0,0,40,38
39,3,11,9,2,13,0,4,1,0,0,40,38
19,3,11,9,4,0,1,4,0,0,0,30,38
49,3,6,5,0,6,1,4,0,0,0,40,38
32,3,9,13,2,0,2,4,1,0,0,40,29
27,3,11,9,2,2,0,4,1,0,0,70,38
38,3,9,13,2,11,0,4,1,0,0,50,38
33,3,15,10,2,2,5,4,0,0,0,60,38
63,-1,15,10,2,-1,0,4,1,0,0,15,38
23,3,9,13,4,3,3,4,1,0,0,28,38
33,4,15,10,2,2,0,4,1,0,0,60,-1
54,5,11,9,2,11,0,2,1,0,0,40,38
29,3,8,11,0,12,1,4,0,2174,0,45,38
48,-1,15,10,0,-1,4,2,0,0,0,30,38
35,5,9,13,4,3,1,4,1,0,0,40,38
28,3,8,11,2,0,5,1,0,0,0,40,18
37,3,9,13,2,9,0,4,1,7688,0,50,38
42,5,14,15,2,4,0,4,1,0,0,65,38
40,3,12,14,2,9,0,4,1,0,0,40,38
47,3,15,10,0,11,3,4,1,0,0,55,38
22,3,9,13,4,3,3,4,0,0,0,50,38
30,3,9,13,2,3,0,4,1,0,0,45,38
28,3,11,9,2,12,0,4,1,0,0,40,38
63,1,5,4,2,7,0,4,1,0,0,55,38
51,5,6,5,2,2,0,4,1,0,0,20,38
22,3,11,9,4,5,3,4,0,0,0,40,38
27,-1,7,12,2,-1,3,0,1,0,0,40,38
35,3,11,9,4,11,1,4,1,0,0,45,38
46,3,11,9,0,6,1,4,0,0,0,38,38
37,3,15,10,0,6,1,4,1,0,0,52,38
24,3,9,13,4,9,3,2,1,0,0,15,38
37,5,11,9,0,5,3,4,1,0,0,10,38
53,3,15,10,2,12,0,4,1,0,0,40,38
27,3,11,9,4,11,1,4,1,0,0,30,38
38,3,15,10,0,2,1,4,1,0,0,44,38
53,5,0,6,2,4,0,4,1,0,0,60,38
34,3,15,10,4,2,1,4,1,0,0,40,38
23,3,11,9,4,11,3,2,1,0,0,40,38
39,3,9,13,2,3,0,4,1,15024,0,45,38
43,3,12,14,2,9,5,1,0,0,0,50,34
67,4,11,9,2,3,0,1,1,0,0,40,38
81,5,11,9,2,3,0,4,1,0,0,30,38
21,3,15,10,4,7,3,4,1,0,0,20,38
23,3,15,10,4,11,1,4,1,0,0,25,38
25,3,15,10,4,13,4,4,1,0,0,40,38
42,3,4,3,2,6,5,4,0,0,0,38,25
38,3,15,10,2,0,5,2,0,0,0,40,38
64,-1,11,9,2,-1,0,4,1,0,0,5,38
32,3,11,9,2,6,0,4,1,0,0,40,38
37,3,11,9,2,6,0,4,1,0,0,40,38
51,3,12,14,2,3,0,4,1,0,0,60,38
22,3,15,10,4,11,1,4,0,0,0,42,38
33,3,3,2,3,8,1,4,0,0,0,40,12
42,3,11,9,0,6,1,4,1,0,0,55,38
19,-1,15,10,4,-1,3,4,0,0,0,10,38
51,1,13,1,2,7,0,4,1,0,0,40,38
23,3,11,9,2,0,5,4,0,0,0,40,25
37,3,1,7,2,6,0,4,1,3103,0,44,38
37,3,11,9,2,2,0,4,1,0,0,99,38
47,3,12,14,4,9,1,4,0,0,0,25,38
41,3,14,15,2,9,0,4,1,0,2415,40,38
33,3,11,9,2,2,0,4,1,0,0,30,38
31,3,9,13,4,11,1,4,1,0,0,40,38
31,3,7,12,0,7,4,0,0,0,0,40,38
35,3,11,9,2,6,0,2,1,0,0,40,38
38,4,11,9,2,3,0,4,1,0,0,40,38
18,3,11,9,4,7,1,4,0,0,0,45,38
20,3,11,9,2,6,0,4,1,0,0,40,38
54,1,15,10,0,3,4,2,0,0,0,35,38
40,3,15,10,0,0,4,4,0,0,0,40,38
36,4,9,13,2,3,5,4,0,0,1977,45,38
43,3,15,10,0,2,4,4,1,0,0,35,38
44,5,15,10,0,4,4,4,1,0,0,40,38
44,6,11,9,2,9,5,4,0,0,0,40,38
43,3,12,14,2,3,0,4,1,0,0,43,38
51,3,5,4,6,7,4,2,0,0,0,40,38
18,3,11,9,4,7,3,4,0,0,0,20,38
51,3,15,10,2,3,0,4,1,0,0,40,38
41,3,0,6,2,2,0,4,1,0,0,30,-1
44,4,15,10,2,11,0,4,1,0,0,70,38
33,1,0,6,0,13,1,4,1,0,0,40,38
33,5,9,13,2,3,0,4,1,0,0,40,38
42,3,7,12,2,3,0,4,1,0,0,40,38
25,3,15,10,2,9,0,4,1,0,0,45,38
32,3,11,9,0,6,1,4,0,0,0,38,38
32,3,9,13,2,2,0,4,1,0,0,70,25
36,3,0,6,0,3,4,4,0,0,0,40,38
28,3,11,9,2,13,0,4,1,0,0,40,38
20,3,11,9,4,7,3,4,0,0,0,20,38
35,4,15,10,2,11,0,4,1,0,0,60,38
55,5,11,9,2,2,0,4,1,0,0,20,38
48,3,9,13,2,3,0,1,1,0,0,40,18
36,-1,8,11,6,-1,1,4,0,0,0,20,38
34,3,11,9,2,2,0,4,1,0,0,35,38
28,3,9,13,4,12,1,4,0,0,0,35,38
67,3,9,13,6,3,1,4,1,0,2392,40,38
37,3,11,9,2,2,0,4,1,0,0,40,38
44,3,11,9,4,13,4,4,1,0,0,70,38
25,3,15,10,4,11,1,4,0,0,0,40,38
21,3,15,10,4,3,1,4,0,4101,0,40,38
40,6,12,14,2,9,0,4,1,0,0,35,38
78,3,11,9,6,7,1,2,0,2964,0,40,38
34,3,11,9,0,5,3,4,1,0,0,40,38
49,3,11,9,4,0,1,4,0,0,0,44,38
22,3,7,12,4,0,1,4,0,0,0,40,38
23,-1,11,9,4,-1,4,2,0,0,0,40,38
60,5,11,9,4,4,4,4,1,0,0,42,38
45,1,11,9,6,10,1,4,1,0,0,40,38
63,3,8,11,0,7,1,4,0,0,0,20,38
41,3,11,9,4,2,3,2,0,0,0,35,38
47,3,11,9,0,0,4,4,0,0,0,40,38
44,3,11,9,0,2,4,4,1,0,0,40,38
51,3,15,10,6,9,1,4,0,3325,0,40,38
46,3,9,13,4,11,1,4,1,0,1504,40,38
41,3,8,11,2,6,0,4,1,0,0,40,38
50,5,11,9,2,2,0,4,1,0,0,30,38
47,3,11,9,2,0,0,4,1,0,0,50,38
35,3,11,9,4,3,1,4,1,0,0,45,38
56,3,11,9,2,3,0,4,1,0,0,55,38
45,3,12,14,0,9,1,4,1,0,0,45,38
48,0,9,13,0,3,4,4,1,0,0,58,38
40,3,15,10,2,6,0,4,1,2580,0,40,38
39,4,9,13,2,3,0,4,1,15024,0,50,38
20,3,15,10,4,7,3,4,1,0,0,40,38
50,3,10,16,2,9,0,4,1,0,1902,65,38
38,6,11,9,2,9,5,4,0,0,0,40,38
23,1,9,13,4,9,3,4,0,0,0,60,38
31,3,11,9,4,7,3,4,1,0,0,16,38
58,3,9,13,2,0,0,4,1,0,0,40,38
66,3,11,9,5,6,1,2,1,0,0,40,38
39,4,11,9,2,3,0,4,1,0,0,40,38
54,5,11,9,2,2,0,4,1,15024,0,52,38
26,3,15,10,2,11,0,4,1,0,0,50,10
51,3,11,9,0,6,1,4,0,0,0,40,38
34,3,8,11,4,13,3,4,1,0,0,40,38
50,3,11,9,2,6,0,4,1,3103,0,40,38
42,3,15,10,2,9,0,4,1,0,0,44,38
38,3,12,14,2,9,0,4,1,0,0,25,38
48,3,5,4,2,5,0,4,1,0,0,40,38
33,3,8,11,2,12,5,4,0,0,0,40,38
51,3,11,9,6,7,4,4,0,0,0,32,38
22,3,11,9,0,2,1,4,1,0,0,40,38
19,-1,11,9,4,-1,3,4,1,0,0,30,38
41,3,15,10,4,2,1,4,1,0,0,50,23
48,1,12,14,2,9,0,4,1,0,0,35,38
42,3,11,9,5,11,1,4,0,0,0,30,38
34,3,15,10,2,7,0,4,1,0,0,40,38
23,3,11,9,4,6,4,2,0,0,0,40,38
56,3,11,9,2,7,0,4,1,0,0,50,40
30,3,9,13,4,9,1,2,1,0,0,45,-1
45,3,11,9,2,3,0,4,1,0,0,55,38
48,3,0,6,2,0,5,4,0,0,0,40,38
48,4,12,14,3,11,1,1,1,0,0,50,18
31,3,8,11,4,0,1,4,0,0,0,40,38
20,6,7,12,4,7,3,4,1,0,1719,20,38
27,3,15,10,4,11,1,4,1,0,0,40,38
32,3,11,9,4,7,1,2,0,0,0,40,38
76,-1,5,4,6,-1,1,4,1,0,0,2,38
19,-1,11,9,4,-1,4,4,1,0,2001,40,38
66,4,6,5,2,3,0,4,1,1409,0,1,-1
37,3,11,9,4,7,1,4,1,0,0,75,38
34,3,11,9,0,8,4,2,0,0,0,30,38
34,-1,1,7,2,-1,5,4,0,0,0,8,38
90,3,11,9,4,7,1,4,0,0,0,40,38
23,3,15,10,4,6,3,2,0,0,0,40,38
43,3,15,10,0,0,1,4,0,0,0,40,38
44,3,9,13,2,3,0,4,1,7688,0,60,38
24,3,15,10,4,12,1,4,0,0,0,37,38
28,3,14,15,0,9,4,4,1,0,0,55,38
64,-1,7,12,4,-1,1,4,0,0,0,20,38
23,3,15,10,2,7,0,4,1,0,0,40,38
20,3,15,10,4,11,1,4,0,0,0,50,38
36,3,9,13,2,9,0,4,1,0,1902,50,38
61,3,11,9,2,6,0,4,1,0,0,40,38
53,5,9,13,2,11,0,4,1,0,0,40,1
30,3,9,13,2,0,0,4,1,7298,0,40,38
52,5,15,10,2,11,0,4,1,0,0,55,38
38,3,15,10,0,2,1,4,1,0,0,40,19
32,3,9,13,2,11,0,4,1,0,0,40,38
30,5,2,8,2,13,0,4,1,0,0,75,38
41,3,8,11,0,2,1,4,0,0,0,40,38
