city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
103,0.939,-1,1,2,0,5,21,-1,-1,1,15
48,0.91,1,1,0,0,5,11,-1,-1,5,10
101,0.754,-1,0,1,0,5,13,4,5,4,39
64,0.624,1,0,2,2,5,18,-1,-1,0,25
3,0.5579999999999999,1,1,2,0,5,20,7,0,0,146
64,0.624,1,0,2,0,5,13,-1,-1,0,26
63,0.7959999999999999,1,0,2,0,5,2,1,5,4,25
5,0.92,1,0,2,0,5,21,4,5,4,50
5,0.92,1,0,2,0,5,19,3,5,4,30
8,0.698,1,0,2,0,5,9,3,5,3,39
64,0.624,-1,1,0,1,-1,20,-1,-1,5,56
64,0.624,-1,0,2,0,5,13,4,-1,0,82
64,0.624,-1,0,2,0,5,17,3,5,1,32
48,0.91,1,0,2,0,5,21,4,5,0,43
11,0.55,1,0,2,-1,-1,6,1,5,4,15
37,0.74,1,1,2,0,5,14,-1,-1,0,21
95,0.855,1,0,2,0,2,19,3,5,1,226
5,0.92,1,0,2,0,5,5,-1,-1,0,60
106,0.579,1,0,2,0,5,11,-1,-1,0,9
64,0.624,1,0,2,0,5,17,4,5,0,50
101,0.754,1,1,1,1,-1,14,2,5,0,280
48,0.91,1,0,2,0,5,13,4,-1,1,91
64,0.624,1,0,2,2,5,15,1,5,0,15
5,0.92,1,0,0,0,5,15,1,5,1,14
48,0.91,1,0,2,0,5,1,5,5,0,74
64,0.624,1,0,2,0,5,12,-1,-1,1,43
13,0.926,1,0,2,2,5,5,5,5,0,52
103,0.939,-1,1,2,-1,-1,0,-1,-1,0,75
64,0.624,1,0,2,0,5,18,1,5,0,54
101,0.754,1,1,1,0,5,18,7,0,0,50
42,0.698,1,0,2,0,5,17,-1,5,5,100
1,0.895,1,0,2,2,5,8,7,0,0,42
48,0.91,1,0,2,3,5,21,1,5,3,11
48,0.91,1,0,2,2,5,1,4,5,1,74
94,0.802,1,0,0,1,-1,17,4,5,0,17
82,0.89,1,0,0,0,5,19,4,5,4,90
95,0.855,1,1,2,2,5,21,1,5,1,234
64,0.624,1,1,2,0,5,13,5,5,2,11
6,0.924,1,0,2,2,2,17,7,5,0,163
48,0.91,1,0,2,0,5,1,4,5,3,9
95,0.855,1,1,2,0,4,15,-1,-1,5,36
26,0.8270000000000001,1,0,0,0,5,15,0,4,0,6
103,0.939,1,0,2,0,5,2,2,5,4,72
13,0.926,1,0,1,0,5,9,1,2,2,84
42,0.698,1,0,2,0,5,5,4,4,4,24
91,0.913,1,0,2,1,-1,21,0,5,0,77
5,0.92,-1,0,2,0,4,12,3,5,4,56
4,0.804,-1,0,2,0,5,4,4,5,0,22
5,0.92,1,0,2,0,2,8,4,1,1,8
118,0.865,1,0,2,2,5,21,-1,-1,4,8
5,0.92,1,1,2,0,5,21,-1,-1,0,55
64,0.624,1,0,0,0,5,19,1,5,0,74
64,0.624,-1,1,0,2,5,13,-1,-1,0,57
64,0.624,1,0,0,0,5,11,7,-1,0,36
5,0.92,-1,1,-1,-1,-1,11,-1,-1,5,146
5,0.92,1,0,2,0,5,21,1,5,4,151
64,0.624,1,0,2,0,5,2,4,5,0,4
15,0.743,1,0,2,2,4,11,1,-1,1,102
13,0.926,1,0,2,0,5,17,3,5,2,29
48,0.91,1,0,2,2,5,21,3,5,1,78
30,0.897,-1,0,2,2,5,5,2,5,4,84
64,0.624,1,0,0,0,5,11,7,5,1,141
6,0.924,1,0,0,1,-1,18,1,4,0,41
21,0.738,1,0,0,0,5,15,-1,5,0,13
89,0.866,1,0,2,2,5,3,4,5,0,30
64,0.624,1,0,2,0,5,18,1,5,1,104
10,0.701,1,1,0,0,5,11,-1,-1,0,108
82,0.89,-1,0,2,0,5,19,4,5,-1,62
48,0.91,-1,1,2,4,-1,18,4,5,1,21
99,0.884,1,0,2,0,5,3,7,0,0,98
48,0.91,0,0,2,2,2,15,-1,4,0,57
49,0.92,1,0,2,0,5,21,-1,-1,4,44
5,0.92,1,0,2,2,5,21,0,5,4,9
94,0.802,-1,0,0,0,5,18,1,2,0,4
5,0.92,1,0,2,0,5,21,7,0,2,53
13,0.926,-1,0,2,2,5,21,5,5,4,108
66,0.698,0,1,2,2,5,17,-1,-1,0,98
74,0.893,-1,0,2,0,5,15,7,0,0,112
74,0.893,1,0,2,2,5,3,3,5,0,107
46,0.7659999999999999,1,0,2,0,5,21,-1,-1,0,28
13,0.926,1,0,2,2,5,21,1,5,0,24
50,0.767,-1,0,-1,0,5,21,5,4,5,28
80,0.516,-1,0,0,0,5,14,-1,-1,0,15
116,0.698,-1,1,2,1,-1,11,-1,-1,5,76
5,0.92,1,0,2,0,5,3,2,5,4,80
61,0.682,-1,1,0,0,5,13,-1,-1,-1,32
101,0.754,1,0,2,0,5,21,1,5,1,96
64,0.624,1,1,2,0,5,14,0,5,0,11
5,0.92,1,0,2,0,5,6,0,5,4,46
64,0.624,1,0,0,0,4,15,1,5,0,20
91,0.913,1,0,2,0,5,18,1,-1,3,46
5,0.92,1,0,2,4,-1,1,7,5,0,14
48,0.91,1,1,0,0,5,20,-1,-1,0,44
5,0.92,-1,0,2,0,5,5,4,5,4,27
5,0.92,1,0,2,0,5,2,3,5,4,34
5,0.92,1,0,2,0,5,2,4,5,2,17
5,0.92,0,1,2,0,2,13,1,5,2,40
64,0.624,-1,1,0,2,5,13,-1,-1,0,20
70,0.939,1,1,0,0,5,17,-1,-1,1,31
83,0.762,1,0,2,2,5,18,2,4,0,45
95,0.855,1,1,2,1,-1,2,-1,5,0,32
114,0.925,1,0,2,0,5,18,4,1,1,85
93,0.6659999999999999,1,0,2,0,5,16,4,5,0,110
94,0.802,1,0,2,2,1,2,-1,-1,1,35
83,0.762,1,0,0,0,5,3,1,5,2,6
5,0.92,1,0,2,2,2,6,2,5,3,11
4,0.804,1,0,2,2,5,21,-1,-1,0,61
30,0.897,1,0,2,2,5,16,0,0,0,91
50,0.767,1,0,2,0,2,21,7,5,1,28
49,0.92,-1,0,2,2,5,21,1,5,1,18
7,0.794,1,0,1,0,5,17,1,-1,0,50
61,0.682,1,1,2,0,5,16,2,-1,0,204
13,0.926,1,1,2,1,-1,15,4,5,1,256
5,0.92,1,0,0,0,5,16,6,5,1,26
5,0.92,1,0,2,2,2,15,3,5,3,168
83,0.762,1,1,2,0,4,11,2,5,5,26
13,0.926,1,0,2,2,5,7,1,5,4,37
50,0.767,1,1,0,1,-1,14,-1,-1,1,17
2,0.887,1,0,2,0,5,21,-1,-1,3,42
13,0.926,1,1,0,0,5,1,-1,-1,5,67
48,0.91,-1,0,2,0,5,4,-1,-1,4,40
1,0.895,1,0,2,0,5,3,2,5,4,14
64,0.624,1,1,2,0,5,14,5,5,0,218
119,0.698,1,0,-1,1,-1,13,-1,-1,0,22
48,0.91,1,0,2,0,5,4,4,1,0,8
5,0.92,1,0,0,2,5,18,0,1,0,38
64,0.624,-1,1,2,0,5,0,7,-1,0,29
122,0.915,1,0,2,0,5,18,2,5,1,26
64,0.624,-1,0,2,2,5,4,3,5,1,22
48,0.91,1,0,2,0,5,19,1,5,0,50
49,0.92,0,0,2,2,5,21,4,5,4,120
83,0.762,1,0,2,0,5,19,1,1,0,100
64,0.624,1,0,0,0,5,14,4,5,3,198
5,0.92,-1,0,2,0,4,13,7,5,1,18
5,0.92,1,0,2,2,5,21,-1,-1,3,80
94,0.802,0,1,1,0,5,13,4,5,0,144
101,0.754,1,0,2,2,5,21,-1,-1,4,41
5,0.92,-1,0,0,2,5,19,0,5,0,54
116,0.698,1,0,0,2,5,21,3,4,0,28
48,0.91,1,0,2,0,2,21,3,4,0,20
55,0.878,1,1,2,0,3,5,4,2,2,45
5,0.92,1,0,0,2,5,16,3,5,2,55
48,0.91,1,0,2,0,5,15,4,5,2,28
70,0.939,1,0,2,2,5,16,1,5,0,96
64,0.624,-1,1,0,0,5,0,-1,-1,5,18
61,0.682,1,1,0,0,5,19,-1,-1,0,42
41,0.6890000000000001,-1,0,-1,0,5,14,4,5,2,31
64,0.624,-1,0,2,0,5,16,3,5,1,47
70,0.939,1,0,2,2,5,1,-1,-1,0,66
5,0.92,1,0,2,0,5,14,3,5,1,8
4,0.804,1,1,2,1,-1,14,-1,5,5,94
5,0.92,1,0,2,0,5,21,-1,-1,4,40
99,0.884,-1,0,2,0,5,2,0,-1,0,15
13,0.926,-1,0,2,0,5,18,5,5,5,53
5,0.92,1,0,2,2,5,21,3,5,4,42
5,0.92,1,0,2,2,5,17,6,4,3,8
4,0.804,-1,0,-1,0,5,3,6,5,0,182
5,0.92,1,0,2,0,4,18,1,2,0,128
5,0.92,0,0,2,0,5,15,4,5,1,25
11,0.55,1,0,0,2,5,14,1,2,1,37
29,0.698,1,1,2,-1,-1,21,-1,-1,0,85
13,0.926,-1,0,0,2,5,19,4,5,0,88
64,0.624,1,1,2,0,5,16,3,5,5,21
5,0.92,0,0,2,0,2,14,1,5,0,90
85,0.8959999999999999,1,1,2,1,-1,13,1,5,4,10
5,0.92,1,0,2,4,-1,3,-1,-1,0,70
5,0.92,1,1,2,2,5,16,2,4,0,106
45,0.769,1,0,2,0,5,19,1,2,4,35
4,0.804,1,1,0,0,5,13,-1,-1,5,73
6,0.924,1,1,0,0,5,4,-1,-1,2,41
48,0.91,1,0,2,0,5,17,2,5,3,22
13,0.926,1,0,2,2,5,3,2,5,0,82
91,0.913,-1,0,2,1,-1,18,1,2,0,20
5,0.92,1,0,2,0,5,18,3,5,1,44
5,0.92,1,0,2,0,5,17,3,5,0,107
49,0.92,1,0,2,0,4,21,-1,-1,0,19
64,0.624,1,0,0,0,5,13,0,5,4,116
5,0.92,1,1,0,1,-1,15,3,5,0,55
103,0.939,-1,0,2,0,5,3,2,5,0,42
64,0.624,1,0,2,2,5,14,7,0,0,78
13,0.926,1,0,2,0,5,21,-1,-1,4,114
13,0.926,1,0,2,2,5,21,1,5,4,56
64,0.624,1,1,0,1,-1,15,-1,5,5,6
30,0.897,1,0,2,0,5,17,6,5,4,15
5,0.92,1,1,2,0,5,16,1,2,0,54
65,0.899,-1,0,2,0,5,18,1,1,1,114
93,0.6659999999999999,1,0,2,0,1,21,-1,-1,0,29
84,0.493,-1,1,0,0,5,11,-1,-1,0,33
48,0.91,1,1,2,0,5,18,4,5,3,23
64,0.624,1,0,2,0,5,2,4,1,0,206
13,0.926,-1,1,2,2,2,16,4,5,0,76
65,0.899,1,1,2,0,5,21,0,5,4,24
99,0.884,1,0,2,0,5,4,0,5,1,101
55,0.878,1,1,0,2,2,19,1,4,1,56
5,0.92,1,0,2,2,5,1,3,5,0,21
5,0.92,1,0,2,0,5,17,3,5,0,77
13,0.926,1,0,2,1,-1,14,4,5,0,14
5,0.92,1,0,2,0,2,4,4,5,0,326
5,0.92,1,0,2,0,5,21,4,5,0,20
38,0.84,1,0,0,0,5,19,0,3,0,34
95,0.855,1,0,2,-1,-1,21,6,4,4,17
64,0.624,1,0,2,0,1,21,-1,-1,1,31
48,0.91,1,0,0,0,5,15,-1,-1,3,52
4,0.804,-1,0,1,0,5,15,1,2,0,326
13,0.926,1,0,2,0,5,14,3,5,0,19
39,0.555,-1,0,2,0,5,2,1,5,0,124
45,0.769,1,1,2,0,5,2,-1,-1,1,18
30,0.897,1,1,2,2,5,21,5,5,4,4
13,0.926,-1,0,2,3,5,9,2,5,3,122
13,0.926,-1,0,0,1,-1,17,-1,-1,1,82
64,0.624,1,1,-1,0,5,15,-1,-1,5,24
5,0.92,-1,0,2,0,5,2,-1,-1,-1,11
2,0.887,1,1,2,1,-1,14,-1,-1,5,37
4,0.804,1,1,0,0,5,11,-1,-1,1,116
41,0.6890000000000001,-1,1,0,1,-1,0,-1,-1,5,27
5,0.92,-1,0,2,0,5,6,0,1,3,42
75,0.794,-1,1,0,2,5,6,2,5,0,33
66,0.698,1,1,0,1,-1,17,-1,-1,5,28
48,0.91,1,1,0,1,-1,3,-1,-1,5,42
95,0.855,0,1,0,0,5,13,-1,-1,1,17
48,0.91,-1,0,2,0,5,11,0,5,0,163
5,0.92,1,0,2,0,5,14,4,5,0,58
48,0.91,1,0,1,0,5,1,4,5,3,206
49,0.92,1,1,2,0,2,1,3,5,0,57
11,0.55,1,0,2,0,5,17,5,5,0,40
64,0.624,1,1,2,1,-1,14,-1,-1,0,28
103,0.939,-1,0,0,1,-1,11,7,5,0,30
49,0.92,1,0,2,0,5,3,0,5,0,34
64,0.624,-1,1,0,1,-1,13,2,2,5,44
5,0.92,1,0,2,0,1,0,3,5,0,28
89,0.866,1,0,2,3,5,21,-1,-1,5,154
55,0.878,1,1,0,0,5,13,-1,-1,0,26
51,0.903,1,0,1,0,5,21,3,5,4,6
117,0.691,1,1,2,0,5,1,3,5,0,32
48,0.91,1,0,2,1,-1,0,-1,-1,5,96
5,0.92,1,0,2,0,5,5,-1,-1,0,70
64,0.624,1,1,0,1,-1,17,-1,-1,5,4
116,0.698,-1,0,2,2,5,19,0,-1,3,86
5,0.92,1,0,2,0,5,5,3,5,4,290
5,0.92,1,0,2,0,2,11,1,5,0,168
5,0.92,0,0,2,0,5,21,-1,-1,4,55
40,0.735,-1,0,0,0,5,16,-1,-1,0,42
13,0.926,1,0,2,1,-1,2,-1,-1,0,34
116,0.698,-1,1,1,1,-1,11,4,5,0,16
48,0.91,1,0,2,0,5,5,2,5,0,8
13,0.926,1,1,2,1,-1,14,-1,-1,5,63
38,0.84,2,1,-1,-1,-1,11,-1,-1,5,8
5,0.92,1,0,2,0,5,16,3,5,0,21
13,0.926,1,0,2,2,5,19,4,5,1,123
4,0.804,1,0,2,0,3,1,1,-1,3,292
11,0.55,1,1,2,0,5,0,-1,-1,0,7
11,0.55,-1,0,2,0,5,18,-1,-1,0,23
30,0.897,1,1,-1,-1,-1,0,-1,-1,5,24
64,0.624,1,0,2,0,5,15,0,5,2,48
28,0.742,1,0,2,0,1,14,0,5,0,188
5,0.92,1,0,2,0,5,3,4,4,1,42
74,0.893,1,0,2,1,-1,7,0,5,4,73
5,0.92,1,0,2,0,5,21,3,5,4,156
64,0.624,1,0,2,0,5,15,1,1,0,103
7,0.794,2,1,2,2,5,0,-1,-1,0,15
64,0.624,-1,0,0,0,5,16,4,0,2,74
5,0.92,1,0,2,0,5,8,1,5,0,39
48,0.91,-1,0,0,2,5,15,4,-1,-1,92
95,0.855,1,0,2,0,1,3,5,5,0,96
99,0.884,1,0,2,0,5,21,2,5,4,70
48,0.91,1,0,2,2,5,7,4,5,5,4
5,0.92,-1,1,0,-1,-1,20,-1,-1,5,34
64,0.624,1,0,0,0,4,13,4,5,2,51
65,0.899,-1,0,-1,1,-1,13,-1,-1,2,21
5,0.92,1,0,2,0,5,9,3,5,1,6
74,0.893,1,0,0,1,-1,19,-1,-1,1,68
48,0.91,1,1,2,3,5,19,2,4,4,90
64,0.624,-1,0,0,0,5,15,4,5,0,71
89,0.866,1,0,2,0,4,19,1,-1,1,4
5,0.92,1,0,2,0,5,14,4,0,0,145
95,0.855,0,1,2,2,2,13,4,5,1,9
5,0.92,1,0,2,0,5,1,1,5,3,26
103,0.939,1,0,2,1,-1,14,3,4,1,42
5,0.92,2,0,2,2,5,9,-1,-1,0,45
30,0.897,-1,1,2,3,5,3,-1,-1,1,53
5,0.92,1,0,0,2,5,6,4,5,1,166
78,0.8270000000000001,1,0,0,0,5,21,1,5,4,72
39,0.555,0,0,1,2,5,21,3,2,2,135
64,0.624,1,1,2,2,5,16,5,2,4,138
5,0.92,1,0,2,0,5,17,1,5,4,31
5,0.92,1,0,2,0,5,21,3,5,4,25
103,0.939,-1,0,2,2,5,11,3,5,0,28
13,0.926,1,0,2,2,5,21,7,5,4,8
5,0.92,1,1,-1,-1,-1,0,-1,-1,5,12
5,0.92,1,1,2,0,5,14,4,5,0,32
64,0.624,-1,0,2,0,5,13,1,5,0,77
95,0.855,1,0,2,2,5,1,-1,5,0,162
5,0.92,1,1,2,4,-1,1,-1,-1,5,53
4,0.804,1,0,2,2,5,4,0,0,0,12
47,0.843,0,0,2,2,5,17,4,5,0,6
94,0.802,1,0,2,0,5,14,7,5,0,31
91,0.913,1,0,2,2,5,17,1,-1,0,5
21,0.738,1,0,2,2,5,4,2,4,4,66
5,0.92,-1,0,2,3,5,21,5,2,4,184
22,0.479,-1,0,0,0,5,15,-1,4,0,4
41,0.6890000000000001,1,0,2,-1,-1,8,-1,-1,5,182
49,0.92,-1,1,2,2,5,18,6,5,0,113
24,0.527,1,0,2,0,5,21,-1,-1,5,94
5,0.92,1,0,0,0,2,1,1,5,2,39
112,0.923,-1,1,0,0,5,11,1,2,0,61
56,0.7759999999999999,1,0,2,0,5,7,5,5,1,103
49,0.92,0,0,2,0,5,12,3,5,0,7
5,0.92,-1,1,2,0,3,13,3,5,1,28
64,0.624,1,0,2,0,5,6,4,5,5,80
5,0.92,1,0,1,0,5,13,3,5,1,11
64,0.624,1,0,2,0,5,11,0,5,1,89
64,0.624,1,0,2,2,5,14,1,5,0,32
48,0.91,1,0,2,0,5,15,4,5,0,19
49,0.92,1,0,2,4,-1,19,7,2,1,157
5,0.92,1,0,2,0,5,14,3,5,5,110
13,0.926,1,0,2,1,-1,12,2,5,4,90
5,0.92,-1,0,0,2,5,18,3,5,0,80
64,0.624,1,0,2,0,5,17,1,-1,0,17
5,0.92,-1,0,2,0,5,21,3,5,3,20
77,0.7759999999999999,1,0,2,2,5,17,3,5,0,56
13,0.926,1,0,2,2,5,21,3,5,4,109
48,0.91,1,0,2,0,5,2,1,5,1,118
61,0.682,-1,1,2,0,5,11,-1,-1,0,72
55,0.878,1,0,2,2,5,1,3,5,2,9
101,0.754,-1,1,2,0,5,19,3,4,4,15
91,0.913,-1,0,2,0,5,13,-1,-1,0,28
65,0.899,1,0,2,0,5,1,2,5,5,48
5,0.92,1,0,2,0,5,16,0,0,0,9
5,0.92,1,1,0,1,-1,14,-1,-1,0,111
13,0.926,1,0,2,0,5,5,4,5,4,28
5,0.92,1,1,2,0,5,21,-1,-1,0,17
64,0.624,1,0,2,0,5,17,3,5,0,109
6,0.924,-1,0,2,2,5,21,3,5,2,35
11,0.55,1,0,2,0,5,16,0,1,0,3
5,0.92,1,1,2,4,-1,0,-1,-1,5,192
121,0.949,1,1,2,2,0,21,7,5,4,136
49,0.92,1,0,2,0,5,7,1,5,5,34
48,0.91,1,0,0,0,5,19,-1,-1,4,48
2,0.887,1,0,1,0,5,14,4,1,3,94
95,0.855,1,1,-1,1,-1,17,-1,-1,5,18
17,0.722,-1,0,2,0,5,16,5,-1,0,12
64,0.624,0,0,2,0,5,14,4,1,0,172
74,0.893,1,1,2,0,5,21,1,5,2,166
5,0.92,1,0,2,0,5,6,1,5,1,28
13,0.926,-1,1,2,2,4,6,1,5,3,42
30,0.897,-1,1,0,0,5,20,-1,-1,5,18
5,0.92,1,0,2,0,5,1,3,5,2,18
5,0.92,1,1,2,0,5,13,0,5,4,9
26,0.8270000000000001,1,1,2,0,5,11,7,5,0,62
82,0.89,1,0,2,4,-1,17,0,5,1,20
4,0.804,1,0,2,0,5,6,2,5,0,51
5,0.92,0,0,2,2,5,1,4,5,0,16
64,0.624,-1,1,0,0,5,15,-1,-1,5,16
114,0.925,1,0,2,0,5,21,3,5,0,108
29,0.698,1,1,2,0,5,13,-1,-1,0,326
5,0.92,1,0,2,0,5,11,-1,-1,0,10
5,0.92,1,1,0,1,-1,15,-1,-1,5,53
48,0.91,1,0,2,0,5,19,0,1,0,17
5,0.92,-1,0,2,0,5,21,-1,-1,4,56
122,0.915,1,0,2,0,5,19,0,5,0,20
2,0.887,1,0,2,2,5,8,4,5,4,14
5,0.92,1,1,2,2,5,17,-1,-1,3,16
64,0.624,1,1,0,0,5,16,-1,-1,5,61
5,0.92,1,0,2,0,5,1,-1,-1,0,57
115,0.743,0,1,0,1,-1,14,-1,-1,5,22
5,0.92,0,1,2,0,2,11,5,-1,0,10
5,0.92,1,0,2,2,5,14,6,5,0,127
5,0.92,1,0,2,0,5,21,3,5,4,26
41,0.6890000000000001,1,1,0,1,-1,0,-1,-1,0,30
5,0.92,0,0,2,0,5,7,4,5,4,27
30,0.897,0,0,2,2,5,17,2,5,0,34
5,0.92,1,0,2,0,5,8,-1,-1,0,48
5,0.92,1,0,2,0,5,14,1,-1,0,10
5,0.92,1,0,2,0,5,3,6,5,3,62
30,0.897,1,1,0,0,5,11,-1,5,5,17
5,0.92,1,0,2,0,5,7,2,5,0,54
13,0.926,-1,1,0,0,5,18,-1,-1,5,9
48,0.91,1,0,2,2,5,21,-1,-1,0,144
5,0.92,1,0,1,0,5,21,4,5,2,42
48,0.91,1,0,2,0,3,14,1,5,0,44
91,0.913,-1,0,1,0,5,18,4,5,0,28
74,0.893,-1,1,2,1,-1,6,7,5,1,46
5,0.92,1,0,2,3,5,21,-1,-1,4,25
40,0.735,-1,0,0,0,5,13,1,-1,-1,18
13,0.926,1,0,2,2,5,3,1,5,4,154
64,0.624,-1,0,2,0,5,13,4,5,1,25
70,0.939,1,1,0,1,-1,13,4,4,0,30
48,0.91,1,0,2,-1,-1,14,1,5,0,48
13,0.926,-1,1,2,0,5,5,4,5,5,68
5,0.92,1,0,2,0,5,18,2,5,4,84
45,0.769,-1,0,0,0,5,15,-1,-1,0,19
5,0.92,1,0,2,0,5,16,3,5,0,166
83,0.762,1,0,-1,3,5,6,7,1,4,19
24,0.527,1,0,2,0,5,19,7,5,1,145
21,0.738,-1,1,2,2,5,6,4,5,-1,44
53,0.921,1,0,2,0,5,21,0,5,0,35
82,0.89,0,0,2,0,5,7,0,5,0,22
13,0.926,1,1,0,1,-1,16,-1,-1,5,45
1,0.895,0,1,0,0,5,17,-1,2,0,21
49,0.92,-1,1,0,1,-1,14,3,5,0,4
21,0.738,1,0,2,2,5,3,1,5,0,216
64,0.624,-1,0,2,0,5,19,6,5,-1,14
50,0.767,-1,1,0,4,-1,13,-1,-1,0,50
69,0.848,-1,0,2,0,5,16,1,5,3,139
50,0.767,1,0,2,0,1,21,-1,5,5,11
13,0.926,1,0,2,2,5,6,-1,2,0,77
49,0.92,1,0,2,0,5,21,2,4,5,8
13,0.926,1,1,2,2,4,21,3,5,5,52
113,0.698,1,0,2,0,5,2,4,5,3,39
5,0.92,1,0,2,0,5,21,-1,4,4,32
87,0.856,1,0,2,0,3,15,4,5,0,83
5,0.92,1,0,2,0,5,2,0,5,0,4
48,0.91,1,0,2,2,5,1,3,5,0,18
50,0.767,1,1,0,1,-1,13,-1,-1,5,49
64,0.624,1,0,2,2,5,19,3,5,0,166
13,0.926,1,0,2,2,5,15,0,5,0,32
2,0.887,1,0,2,4,-1,14,0,5,0,14
5,0.92,-1,0,2,1,-1,15,1,2,0,140
48,0.91,1,0,2,0,5,21,5,1,1,20
49,0.92,0,0,2,0,5,4,5,5,2,23
5,0.92,-1,0,-1,-1,-1,1,7,1,2,14
116,0.698,1,1,0,0,5,13,-1,-1,0,45
49,0.92,1,0,2,0,5,21,0,5,4,52
5,0.92,1,0,1,0,5,10,2,4,4,142
5,0.92,1,0,2,3,5,19,2,4,0,131
5,0.92,1,0,2,0,5,1,2,5,0,314
5,0.92,-1,1,0,0,2,20,4,4,0,196
64,0.624,1,0,2,0,5,14,4,0,0,27
64,0.624,-1,1,0,-1,-1,11,-1,-1,5,61
5,0.92,2,1,0,0,5,16,-1,-1,1,82
47,0.843,1,0,2,0,5,1,0,5,4,21
64,0.624,1,0,2,0,5,14,1,5,1,94
89,0.866,1,0,2,2,5,21,1,5,1,78
5,0.92,1,1,1,-1,-1,19,-1,-1,1,77
5,0.92,0,0,2,0,5,21,-1,-1,1,105
22,0.479,1,0,2,0,5,14,3,4,0,22
48,0.91,0,0,2,1,-1,19,0,5,1,12
22,0.479,0,1,1,2,5,19,-1,-1,0,99
30,0.897,1,0,2,2,5,7,-1,-1,3,76
64,0.624,1,1,0,0,5,15,-1,5,5,9
5,0.92,0,0,2,0,2,14,1,1,2,162
2,0.887,1,1,1,0,5,15,-1,-1,2,54
48,0.91,1,1,2,0,5,21,-1,-1,5,78
5,0.92,-1,0,2,0,5,5,-1,-1,4,140
64,0.624,1,0,2,0,5,14,5,1,0,5
101,0.754,1,0,1,0,5,18,-1,-1,2,110
5,0.92,1,1,2,0,5,15,-1,-1,4,13
13,0.926,1,1,0,0,5,14,-1,-1,5,37
5,0.92,1,0,2,0,5,21,5,5,5,3
13,0.926,1,0,2,1,-1,17,4,5,0,85
93,0.6659999999999999,0,0,2,0,5,14,4,-1,0,14
103,0.939,1,0,2,0,5,21,3,5,3,94
64,0.624,-1,0,1,0,5,13,-1,-1,0,9
5,0.92,1,0,0,1,-1,16,1,1,2,167
30,0.897,1,0,2,2,5,19,3,5,0,14
4,0.804,1,1,0,1,-1,13,2,5,0,4
47,0.843,-1,1,2,3,5,19,3,5,0,87
64,0.624,-1,0,2,0,5,6,3,5,5,17
48,0.91,1,0,2,3,5,21,1,2,0,23
49,0.92,-1,1,2,3,2,21,2,4,4,19
83,0.762,-1,1,2,2,0,19,3,5,4,10
51,0.903,-1,1,2,3,5,21,2,5,4,92
64,0.624,-1,1,0,2,5,14,-1,-1,5,43
74,0.893,1,1,2,2,5,18,4,2,1,68
4,0.804,-1,1,0,0,5,14,-1,-1,5,33
101,0.754,-1,0,2,0,5,2,-1,-1,1,154
95,0.855,1,0,2,0,5,1,7,5,1,51
5,0.92,1,0,2,0,5,21,1,5,4,45
5,0.92,2,0,2,1,-1,14,-1,-1,5,56
22,0.479,1,1,0,2,4,0,0,3,-1,23
18,0.64,1,0,2,0,5,19,7,5,4,30
74,0.893,1,0,2,0,5,4,4,5,0,50
5,0.92,1,1,2,1,-1,14,-1,-1,1,14
5,0.92,1,0,2,0,5,8,-1,2,1,12
55,0.878,1,0,2,2,5,21,2,5,4,163
74,0.893,1,0,2,2,5,18,3,5,5,17
47,0.843,1,0,2,2,5,6,1,-1,0,29
5,0.92,1,0,2,2,5,21,5,5,0,52
5,0.92,1,0,2,0,5,9,4,0,0,120
64,0.624,1,1,0,1,-1,16,-1,-1,5,44
5,0.92,1,0,2,0,5,1,1,5,4,67
64,0.624,-1,0,2,0,5,15,6,5,3,151
30,0.897,-1,0,2,2,5,15,3,5,0,256
93,0.6659999999999999,1,0,2,0,5,16,1,5,1,14
38,0.84,1,1,2,1,-1,13,-1,-1,5,14
64,0.624,1,0,2,0,5,18,4,1,2,81
64,0.624,-1,0,0,0,5,11,1,-1,-1,37
64,0.624,-1,0,0,0,5,20,5,5,0,22
5,0.92,0,1,2,3,5,17,5,4,3,28
101,0.754,1,0,2,0,5,6,2,5,0,42
77,0.7759999999999999,1,1,0,0,5,19,-1,-1,0,50
5,0.92,1,0,2,0,5,21,0,1,0,105
64,0.624,1,0,2,2,5,18,1,5,5,162
15,0.743,1,0,2,0,5,4,1,5,3,6
49,0.92,-1,1,2,2,2,11,7,0,0,43
103,0.939,1,0,2,0,5,14,3,5,1,41
64,0.624,-1,0,2,0,5,2,3,5,0,40
31,0.836,-1,0,2,0,5,5,4,5,1,50
4,0.804,1,0,2,2,5,21,5,5,0,21
116,0.698,1,0,0,0,5,13,-1,-1,0,83
48,0.91,1,0,2,0,5,15,6,5,0,14
61,0.682,1,0,2,0,5,6,-1,-1,0,26
30,0.897,1,0,2,2,5,21,-1,-1,0,90
48,0.91,0,1,0,0,5,11,7,5,1,122
65,0.899,1,1,0,1,-1,20,-1,-1,5,37
5,0.92,1,0,2,3,5,21,2,4,4,5
5,0.92,1,0,2,0,5,1,1,1,0,78
74,0.893,1,0,0,1,-1,15,-1,-1,1,36
95,0.855,0,0,2,2,5,16,4,1,0,156
48,0.91,1,1,2,0,5,12,2,5,1,14
5,0.92,-1,0,2,0,5,16,4,1,0,24
5,0.92,1,0,2,0,5,21,3,5,4,97
